map,algorithm,cost_type,cost_limit,seed,status,wandb_link,slurm_job_id,score,cost,winrate,metric_step,notes,last_step_score,last_step_cost,last_step
3s_vs_3z,SafePO,dead_allies_incremental,0,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_3z_1_time_20251220_024652,,6.091821860148606,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_3z,SafePO,dead_allies_incremental,0,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_3z_2_time_20251123_065241,,6.039148163817554,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_3z,SafePO,dead_allies_incremental,0,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_3z_3_time_20251220_073618,,5.989661442381995,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_3z,SafePO,dead_allies_incremental,1,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_3z_1_time_20251230_181711,10254791,6.308002022789443,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_3z,SafePO,dead_allies_incremental,1,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_3z_2_time_20251230_181747,10254792,6.141341675675487,3.0,0.0,100000,5M SafePO metrics,,,5205000
3s_vs_3z,SafePO,dead_allies_incremental,1,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_3z_3_time_20251230_182253,10254793,6.377638783109815,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_4z,SafePO,dead_allies_incremental,0,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_4z_1_time_20251123_201128,,4.357340335856469,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_4z,SafePO,dead_allies_incremental,0,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_4z_2_time_20251123_202512,,4.438041121766293,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_4z,SafePO,dead_allies_incremental,0,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_4z_3_time_20251220_074048,,4.381555990277574,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_4z,SafePO,dead_allies_incremental,1,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_4z_1_time_20251230_182347,10254794,4.560935114599461,3.0,0.0,100000,5M SafePO metrics,,,8560000
3s_vs_4z,SafePO,dead_allies_incremental,1,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_4z_2_time_20251230_182502,10254795,4.535122340028773,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_5z,SafePO,dead_allies_incremental,0,1,incomplete,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_5z_1_time_20251129_223616,,3.4705812499786797,3.0,0.0,100000,5M SafePO metrics,,,4250000
3s_vs_5z,SafePO,dead_allies_incremental,0,2,incomplete,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_5z_2_time_20251130_005231,,3.453803687048545,3.0,0.0,100000,5M SafePO metrics,,,4280000
3s_vs_5z,SafePO,dead_allies_incremental,0,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_3s_vs_5z_3_time_20251227_110851,,3.4050494440307966,3.0,0.0,100000,5M SafePO metrics,,,10000000
3s_vs_5z,SafePO,dead_allies_incremental,1,1,incomplete,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_5z_1_time_20251227_111754,,3.512067923533704,3.0,0.0,100000,5M SafePO metrics,,,4050000
3s_vs_5z,SafePO,dead_allies_incremental,1,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_5z_2_time_20251227_171759,,3.5444125023067876,3.0,0.0,100000,5M SafePO metrics,,,5605000
3s_vs_5z,SafePO,dead_allies_incremental,1,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=1.0_3s_vs_5z_3_time_20251227_110825,,3.5075336833900574,3.0,0.0,100000,5M SafePO metrics,,,10000000
8m,SafePO,dead_allies_incremental,0,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_8m_1_time_20251221_214306,9098072,1.4344865176423416,8.0,0.0,100000,5M SafePO metrics,,,10000000
8m,SafePO,dead_allies_incremental,0,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_8m_2_time_20251215_105839,9098073,1.4257749799357946,8.0,0.0,100000,5M SafePO metrics,,,10000000
8m,SafePO,dead_allies_incremental,0,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_8m_3_time_20251221_230159,,1.4170258620689655,8.0,0.0,100000,5M SafePO metrics,,,10000000
8m,SafePO,dead_allies_incremental,4,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_8m_1_time_20251222_084814,9098074,1.63232421875,8.0,0.0,100000,5M SafePO metrics,,,10000000
8m,SafePO,dead_allies_incremental,4,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_8m_2_time_20251222_085728,9098075,1.611965532286213,8.0,0.0,100000,5M SafePO metrics,,,10000000
8m,SafePO,dead_allies_incremental,4,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_8m_3_time_20251222_091202,,1.638157894736842,8.0,0.0,100000,5M SafePO metrics,,,10000000
MMM,SafePO,dead_allies_incremental,0,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_MMM_1_time_20251222_093320,8402220,1.8833193313930585,10.0,0.0,100000,5M SafePO metrics,,,10000000
MMM,SafePO,dead_allies_incremental,0,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_MMM_2_time_20251218_000704,8402227,1.8561309022108714,10.0,0.0,100000,5M SafePO metrics,,,10000000
MMM,SafePO,dead_allies_incremental,0,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_MMM_3_time_20251218_095446,,1.8815179153576365,10.0,0.0,100000,5M SafePO metrics,,,10000000
MMM,SafePO,dead_allies_incremental,4,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_MMM_1_time_20251218_000704,8402240,1.945842766116193,10.0,0.0,100000,5M SafePO metrics,,,10000000
MMM,SafePO,dead_allies_incremental,4,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_MMM_2_time_20251218_000704,8402245,1.877265790202395,10.0,0.0,100000,5M SafePO metrics,,,10000000
MMM,SafePO,dead_allies_incremental,4,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_MMM_3_time_20251218_201307,,1.8480482387249588,10.0,0.0,100000,5M SafePO metrics,,,10000000
bane_vs_bane,SafePO,dead_allies_incremental,0,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_bane_vs_bane_1_time_20251222_101427,,19.24262925588119,22.570770243581304,0.7949999999999999,100000,5M SafePO metrics,,,10000000
bane_vs_bane,SafePO,dead_allies_incremental,0,2,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_bane_vs_bane_2_time_20251222_215315,,19.273562247412542,22.52857142857143,0.8049999999999999,100000,5M SafePO metrics,,,10000000
bane_vs_bane,SafePO,dead_allies_incremental,0,3,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=0.0_bane_vs_bane_3_time_20251223_083138,,19.252665914280236,22.53789305897696,0.77,100000,5M SafePO metrics,,,10000000
bane_vs_bane,SafePO,dead_allies_incremental,4,1,completed,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_bane_vs_bane_1_time_20251223_083431,,19.255617180108672,22.484346730791252,0.7849999999999999,100000,5M SafePO metrics,,,10000000
bane_vs_bane,SafePO,dead_allies_incremental,4,2,incomplete,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_bane_vs_bane_2_time_20251215_212933,,19.4033579105938,22.39302661906268,0.7949999999999999,100000,5M SafePO metrics,,,735000
bane_vs_bane,SafePO,dead_allies_incremental,4,3,incomplete,https://wandb.ai/raz-shmueli-corsound-ai/private-mamba/runs/safepo_macpo_dead_allies_incremental_cost_limit=4.0_bane_vs_bane_3_time_20251223_083820,,19.461912725242897,22.3314188214938,0.83,100000,5M SafePO metrics,,,1290000
