step,beta,cost
19269.0,,0.0
19503.042553191488,0.0,
19737.08510638298,0.0,
20034.957446808512,0.0,
20226.44680851064,0.0,
20269.0,,0.0
20572.571428571428,0.0,
20804.714285714286,0.0,
21036.85714285714,0.0,
21233.285714285714,0.0,
21269.0,,0.0
21557.88888888889,0.0,
21757.88888888889,0.0,
22069.0,0.0,
22224.555555555555,0.0,
22269.0,,0.0
22508.130434782608,0.0,
22769.0,0.0,
22986.391304347828,0.0,
23225.521739130436,0.0,
23269.0,,0.0
23646.777777777777,0.0,
23824.555555555555,0.0,
24046.777777777777,0.0,
24224.555555555555,0.0,
24269.0,,0.0
24509.0,0.0,
24749.0,0.0,
24969.0,0.0,
25229.0,0.0,
25269.0,,0.0
25558.473684210527,0.0,
25716.36842105263,0.0,
25953.21052631579,0.0,
26216.36842105263,0.0,
26269.0,,0.0
26512.90243902439,0.0,
26756.80487804878,0.0,
27000.70731707317,0.0,
27220.219512195123,0.0,
27269.0,,0.0
27494.0,0.0,
27669.0,0.0,
27994.0,0.0,
28219.0,0.0,
28269.0,,0.0
28609.425531914894,0.0,
28928.574468085106,0.0,
29056.23404255319,0.0,
29226.44680851064,0.0,
29269.0,,0.0
29498.166666666668,0.0,
29810.666666666668,0.0,
29977.333333333332,0.0,
30227.333333333332,0.0,
30269.0,,0.0
30489.0,0.0,
30769.0,0.0,
30989.0,0.0,
31229.0,0.0,
31269.0,,0.0
31620.35135135135,0.0,
31809.54054054054,0.0,
32079.81081081081,0.0,
32214.945945945947,0.0,
32269.0,,0.0
32473.545454545456,0.0,
32609.909090909092,0.0,
32996.27272727273,0.0,
33223.545454545456,0.0,
33269.0,,0.0
33594.0,0.0,
33844.0,0.0,
34019.0,0.0,
34219.0,0.0,
34269.0,,0.0
34581.5,0.0,
34810.666666666664,0.0,
34977.333333333336,0.0,
35227.333333333336,0.0,
35269.0,,0.0
35514.901639344265,0.0,
35678.83606557377,0.0,
35957.524590163935,0.0,
36236.2131147541,0.0,
36269.0,,0.0
36537.29268292683,0.0,
36805.58536585366,0.0,
37049.48780487805,0.0,
37220.21951219512,0.0,
37269.0,,0.0
37564.454545454544,0.0,
37769.0,0.0,
38087.181818181816,0.0,
38223.545454545456,0.0,
38269.0,,0.0
38651.35294117647,0.0,
38827.82352941176,0.0,
39063.117647058825,0.0,
39210.17647058824,0.0,
39269.0,,0.0
39575.12244897959,0.0,
39799.61224489796,0.0,
40003.69387755102,0.0,
40228.183673469386,0.0,
40269.0,,0.0
40602.333333333336,0.0,
40840.42857142857,0.0,
41054.71428571428,0.0,
41221.380952380954,0.0,
41269.0,,0.0
41561.68292682927,0.0,
41708.0243902439,0.0,
42000.70731707317,0.0,
42220.21951219512,0.0,
42269.0,,0.0
42519.0,0.0,
42769.0,0.0,
43019.0,0.0,
43223.545454545456,0.0,
43269.0,,0.0
43580.11111111111,0.0,
43869.0,0.0,
44091.22222222222,0.0,
44224.555555555555,0.0,
44269.0,,0.0
44557.88888888889,0.0,
44780.11111111111,0.0,
45002.333333333336,0.0,
45224.555555555555,0.0,
45269.0,,0.0
45562.10344827586,0.0,
45786.24137931035,0.0,
46010.379310344826,0.0,
46234.51724137931,0.0,
46269.0,,0.0
46541.72727272727,0.0,
46791.72727272727,0.0,
46950.818181818184,0.0,
47223.545454545456,0.0,
47269.0,,0.0
47644.0,0.0,
47789.833333333336,0.0,
47956.5,0.0,
48227.333333333336,0.0,
48269.0,,0.0
48460.48936170213,0.0,
48673.255319148935,0.0,
49034.95744680851,0.0,
49226.44680851064,0.0,
49269.0,,0.0
49587.181818181816,0.0,
49791.72727272727,0.0,
49996.27272727273,0.0,
50223.545454545456,0.0,
50269.0,,0.0
50494.0,0.0,
50794.0,0.0,
50969.0,0.0,
51219.0,0.0,
51269.0,,0.0
51530.90476190476,0.0,
51769.0,0.0,
52007.09523809524,0.0,
52221.380952380954,0.0,
52269.0,,0.0
52519.0,0.0,
52741.22222222222,0.0,
52991.22222222222,0.0,
53213.444444444445,0.0,
53269.0,,0.0
53586.07317073171,0.0,
53732.41463414634,0.0,
54000.70731707317,0.0,
54220.21951219512,0.0,
54269.0,,0.0
54535.666666666664,0.0,
54802.333333333336,0.0,
55069.0,0.0,
55224.555555555555,0.0,
55269.0,,0.0
55586.07317073171,0.0,
55732.41463414634,0.0,
56049.48780487805,0.0,
56220.21951219512,0.0,
56269.0,,0.0
56512.90243902439,0.0,
56781.19512195122,0.0,
56976.31707317073,0.0,
57220.21951219512,0.0,
57269.0,,0.0
57632.63636363636,0.0,
57814.454545454544,0.0,
57950.818181818184,0.0,
58223.545454545456,0.0,
58269.0,,0.0
58448.48717948718,0.0,
58781.820512820515,0.0,
59012.58974358974,0.0,
59217.717948717946,0.0,
59269.0,,0.0
59524.31914893617,0.0,
59843.46808510638,0.0,
60056.234042553195,0.0,
60226.44680851064,0.0,
60269.0,,0.0
60539.833333333336,0.0,
60706.5,0.0,
60935.666666666664,0.0,
61227.333333333336,0.0,
61269.0,,0.0
61588.14893617021,0.0,
61779.63829787234,0.0,
61971.12765957447,0.0,
62226.44680851064,0.0,
62269.0,,0.0
62512.24324324324,0.0,
62755.48648648649,0.0,
62971.7027027027,0.0,
63214.94594594595,0.0,
63269.0,,0.0
63551.05128205128,0.0,
63756.179487179485,0.0,
64012.58974358974,0.0,
64217.717948717946,0.0,
64269.0,,0.0
64551.05128205128,0.0,
64756.179487179485,0.0,
64986.94871794872,0.0,
65217.717948717946,0.0,
65269.0,,0.0
65552.01886792453,0.0,
65759.56603773584,0.0,
65985.98113207547,0.0,
66231.2641509434,0.0,
66269.0,,0.0
66478.30232558139,0.0,
66710.86046511628,0.0,
66989.93023255814,0.0,
67222.48837209302,0.0,
67269.0,,0.0
67460.48936170213,0.0,
67737.08510638298,0.0,
67971.12765957447,0.0,
68226.44680851063,0.0,
68269.0,,0.0
68537.29268292683,0.0,
68781.19512195123,0.0,
68976.31707317074,0.0,
69220.21951219512,0.0,
69269.0,,0.0
69573.34782608696,0.0,
69812.47826086957,0.0,
69986.39130434782,0.0,
70225.52173913043,0.0,
70269.0,,0.0
70587.18181818182,0.0,
70746.27272727272,0.0,
70996.27272727272,0.0,
71223.54545454546,0.0,
71269.0,,0.0
71586.0731707317,0.0,
71732.41463414633,0.0,
71976.31707317074,0.0,
72220.21951219512,0.0,
72269.0,,0.0
72602.33333333333,0.0,
72852.33333333333,0.0,
73081.5,0.0,
73227.33333333333,0.0,
73269.0,,0.0
73548.06976744186,0.0,
73780.62790697675,0.0,
74013.18604651163,0.0,
74222.48837209302,0.0,
74269.0,,0.0
74557.88888888889,0.0,
74802.33333333333,0.0,
75046.77777777778,0.0,
75224.55555555556,0.0,
75269.0,,0.0
75486.39130434782,0.0,
75747.26086956522,0.0,
76029.86956521739,0.0,
76225.52173913043,0.0,
76269.0,,0.0
76569.0,0.0,
76694.0,0.0,
76944.0,0.0,
77219.0,0.0,
77269.0,,0.0
77407.88888888889,0.0,
77685.66666666667,0.0,
77991.22222222222,0.0,
78213.44444444444,0.0,
78269.0,,0.0
78529.0,0.0,
78749.0,0.0,
78929.0,0.0,
79229.0,0.0,
79269.0,,0.0
79541.72727272728,0.0,
79769.0,0.0,
80087.18181818182,0.0,
80223.54545454546,0.0,
80269.0,,0.0
80519.0,0.0,
80723.54545454546,0.0,
80950.81818181818,0.0,
81223.54545454546,0.0,
81269.0,,0.0
81488.51219512195,0.0,
81732.41463414633,0.0,
81927.53658536586,0.0,
82220.21951219512,0.0,
82269.0,,0.0
82477.33333333333,0.0,
82769.0,0.0,
83019.0,0.0,
83227.33333333333,0.0,
83269.0,,0.0
83494.0,0.0,
83794.0,0.0,
84019.0,0.0,
84219.0,0.0,
84269.0,,0.0
84501.55813953489,0.0,
84710.86046511628,0.0,
84920.16279069768,0.0,
85222.48837209302,0.0,
85269.0,,0.0
85523.90196078431,0.0,
85857.23529411765,0.0,
86033.70588235294,0.0,
86229.7843137255,0.0,
86269.0,,0.0
86588.14893617021,0.0,
86779.63829787234,0.0,
86971.12765957447,0.0,
87226.44680851063,0.0,
87269.0,,0.0
87474.88235294117,0.0,
87710.17647058824,0.0,
87974.88235294117,0.0,
88210.17647058824,0.0,
88269.0,,0.0
88584.78947368421,0.0,
88795.31578947368,0.0,
89005.84210526316,0.0,
89216.36842105263,0.0,
89269.0,,0.0
89564.45454545454,0.0,
89859.90909090909,0.0,
90087.18181818182,0.0,
90223.54545454546,0.0,
90269.0,,0.0
90586.0731707317,0.0,
90781.19512195123,0.0,
90976.31707317074,0.0,
91220.21951219512,0.0,
91269.0,,0.0
91491.22222222222,0.0,
91735.66666666667,0.0,
91957.88888888889,0.0,
92224.55555555556,0.0,
92269.0,,0.0
92532.15789473684,0.0,
92847.94736842105,0.0,
92979.52631578948,0.0,
93216.36842105263,0.0,
93269.0,,0.0
93494.0,0.0,
93719.0,0.0,
93919.0,0.0,
94219.0,0.0,
94269.0,,0.0
94595.08695652174,0.0,
94790.73913043478,0.0,
95029.86956521739,0.0,
95225.52173913043,0.0,
95269.0,,0.0
95564.45454545454,0.0,
95928.09090909091,0.0,
96041.72727272728,0.0,
96223.54545454546,0.0,
96269.0,,0.0
96524.31914893616,0.0,
96779.63829787234,0.0,
96992.40425531915,0.0,
97226.44680851063,0.0,
97269.0,,0.0
97609.90909090909,0.0,
97882.63636363637,0.0,
98064.45454545454,0.0,
98223.54545454546,0.0,
98269.0,,0.0
98539.83333333333,0.0,
98706.5,0.0,
98956.5,0.0,
99227.33333333333,0.0,
99269.0,,0.0
99505.36363636363,0.0,
99796.27272727272,0.0,
99941.72727272728,0.0,
100232.63636363637,0.0,
100269.0,,0.0
100512.90243902439,0.0,
100659.24390243902,0.0,
100976.31707317074,0.0,
101220.21951219512,0.0,
101269.0,,0.0
101530.90476190476,0.0,
101721.38095238095,0.0,
101983.28571428571,0.0,
102221.38095238095,0.0,
102269.0,,0.0
102594.58139534884,0.0,
102873.6511627907,0.0,
103059.69767441861,0.0,
103222.48837209302,0.0,
103269.0,,0.0
103560.66666666667,0.0,
103789.83333333333,0.0,
104019.0,0.0,
104227.33333333333,0.0,
104269.0,,0.0
104576.69230769231,0.0,
104858.7435897436,0.0,
105012.58974358975,0.0,
105217.71794871795,0.0,
105269.0,,0.0
105491.22222222222,0.0,
105691.22222222222,0.0,
106024.55555555556,0.0,
106224.55555555556,0.0,
106269.0,,0.0
106456.5,0.0,
106706.5,0.0,
106956.5,0.0,
107227.33333333333,0.0,
107269.0,,0.0
107554.71428571429,0.0,
107769.0,0.0,
108007.09523809524,0.0,
108221.38095238095,0.0,
108269.0,,0.0
108524.81395348837,0.0,
108710.86046511628,0.0,
108989.93023255814,0.0,
109222.48837209302,0.0,
109269.0,,0.0
109524.81395348837,0.0,
109734.11627906977,0.0,
109989.93023255814,0.0,
110222.48837209302,0.0,
110269.0,,0.0
110485.21621621621,0.0,
110728.45945945945,0.0,
110998.72972972973,0.0,
111214.94594594595,0.0,
111269.0,,0.0
111524.31914893616,0.0,
111715.8085106383,0.0,
111971.12765957447,0.0,
112226.44680851063,0.0,
112269.0,,0.0
112507.09523809524,0.0,
112745.19047619047,0.0,
112959.47619047618,0.0,
113221.38095238095,0.0,
113269.0,,0.0
113543.50980392157,0.0,
113798.41176470589,0.0,
113974.88235294117,0.0,
114229.7843137255,0.0,
114269.0,,0.0
114557.46153846153,0.0,
114865.15384615384,0.0,
114999.76923076923,0.0,
115230.53846153847,0.0,
115269.0,,0.0
115525.41025641025,0.0,
115756.17948717948,0.0,
115986.94871794872,0.0,
116217.71794871795,0.0,
116269.0,,0.0
116589.0,0.0,
116789.0,0.0,
117029.0,0.0,
117229.0,0.0,
117269.0,,0.0
117508.13043478261,0.0,
117812.47826086957,0.0,
117986.39130434782,0.0,
118225.52173913043,0.0,
118269.0,,0.0
118532.15789473684,0.0,
118716.36842105263,0.0,
119005.84210526316,0.0,
119216.36842105263,0.0,
119269.0,,0.0
119485.21621621621,0.0,
119674.4054054054,0.0,
119971.7027027027,0.0,
120214.94594594595,0.0,
120269.0,,0.0
120573.34782608696,0.0,
120790.73913043478,0.0,
121008.13043478261,0.0,
121225.52173913043,0.0,
121269.0,,0.0
121669.0,0.0,
121887.18181818182,0.0,
122069.0,0.0,
122232.63636363637,0.0,
122269.0,,0.0
122557.88888888889,0.0,
122824.55555555556,0.0,
123046.77777777778,0.0,
123224.55555555556,0.0,
123269.0,,0.0
123573.34782608696,0.0,
123834.21739130435,0.0,
124029.86956521739,0.0,
124225.52173913043,0.0,
124269.0,,0.0
124435.66666666667,0.0,
124630.11111111111,0.0,
124991.22222222222,0.0,
125213.44444444444,0.0,
125269.0,,0.0
125557.88888888889,0.0,
125757.88888888889,0.0,
126002.33333333333,0.0,
126224.55555555556,0.0,
126269.0,,0.0
126656.75510204081,0.0,
126962.87755102041,0.0,
127085.32653061225,0.0,
127228.1836734694,0.0,
127269.0,,0.0
127573.34782608696,0.0,
127769.0,0.0,
128008.13043478261,0.0,
128225.52173913043,0.0,
128269.0,,0.0
128523.90196078431,0.0,
128719.98039215687,0.0,
128974.88235294117,0.0,
129229.7843137255,0.0,
129269.0,,0.0
129549.0,0.0,
129729.0,0.0,
129989.0,0.0,
130229.0,0.0,
130269.0,,0.0
130649.0,0.0,
130849.0,0.0,
131109.0,0.0,
131229.0,0.0,
131269.0,,0.0
131554.7142857143,0.0,
131697.57142857142,0.0,
131959.47619047618,0.0,
132221.38095238095,0.0,
132269.0,,0.0
132644.0,0.0,
132769.0,0.0,
132969.0,0.0,
133219.0,0.0,
133269.0,,0.0
133569.0,0.0,
133794.0,0.0,
133994.0,0.0,
134219.0,0.0,
134269.0,,0.0
134499.76923076922,0.0,
134833.10256410256,0.0,
135038.23076923078,0.0,
135217.71794871794,0.0,
135269.0,,0.0
135508.13043478262,0.0,
135703.78260869565,0.0,
135877.69565217392,0.0,
136225.52173913043,0.0,
136269.0,,0.0
136611.1052631579,0.0,
136847.94736842104,0.0,
137032.15789473685,0.0,
137216.36842105264,0.0,
137269.0,,0.0
137624.55555555556,0.0,
137824.55555555556,0.0,
138024.55555555556,0.0,
138224.55555555556,0.0,
138269.0,,0.0
138464.1219512195,0.0,
138732.41463414635,0.0,
138927.53658536586,0.0,
139220.21951219512,0.0,
139269.0,,0.0
139594.0,0.0,
139794.0,0.0,
140044.0,0.0,
140219.0,0.0,
140269.0,,0.0
140566.87234042553,0.0,
140843.46808510637,0.0,
141034.95744680852,0.0,
141226.44680851063,0.0,
141269.0,,0.0
141485.2162162162,0.0,
141755.48648648648,0.0,
141971.7027027027,0.0,
142214.94594594595,0.0,
142269.0,,0.0
142587.18181818182,0.0,
142700.81818181818,0.0,
142928.0909090909,0.0,
143223.54545454544,0.0,
143269.0,,0.0
143512.9024390244,0.0,
143708.0243902439,0.0,
143976.31707317074,0.0,
144220.21951219512,0.0,
144269.0,,0.0
144390.9512195122,0.0,
144708.0243902439,0.0,
144903.1463414634,0.0,
145220.21951219512,0.0,
145269.0,,0.0
145469.0,0.0,
145669.0,0.0,
145919.0,0.0,
146219.0,0.0,
146269.0,,0.0
146494.0,0.0,
146769.0,0.0,
146944.0,0.0,
147219.0,0.0,
147269.0,,0.0
147609.4255319149,0.0,
147864.74468085106,0.0,
148034.95744680852,0.0,
148226.44680851063,0.0,
148269.0,,0.0
148512.9024390244,0.0,
148805.58536585365,0.0,
149000.70731707316,0.0,
149220.21951219512,0.0,
149269.0,,0.0
149582.72549019608,0.0,
149798.41176470587,0.0,
149994.49019607843,0.0,
150229.78431372548,0.0,
150269.0,,0.0
150477.33333333334,0.0,
150706.5,0.0,
150935.66666666666,0.0,
151227.33333333334,0.0,
151269.0,,0.0
151524.81395348837,0.0,
151780.62790697673,0.0,
152059.6976744186,0.0,
152222.48837209304,0.0,
152269.0,,0.0
152586.07317073172,0.0,
152732.41463414635,0.0,
152927.53658536586,0.0,
153220.21951219512,0.0,
153269.0,,0.0
153446.77777777778,0.0,
153646.77777777778,0.0,
153846.77777777778,0.0,
154224.55555555556,0.0,
154269.0,,0.0
154602.33333333334,0.0,
154846.77777777778,0.0,
155046.77777777778,0.0,
155224.55555555556,0.0,
155269.0,,0.0
155544.0,0.0,
155794.0,0.0,
156069.0,0.0,
156219.0,0.0,
156269.0,,0.0
156513.44444444444,0.0,
156735.66666666666,0.0,
156980.11111111112,0.0,
157224.55555555556,0.0,
157269.0,,0.0
157458.1891891892,0.0,
157647.37837837837,0.0,
157971.7027027027,0.0,
158214.94594594595,0.0,
158269.0,,0.0
158432.26530612246,0.0,
158677.16326530612,0.0,
158962.8775510204,0.0,
159228.18367346938,0.0,
159269.0,,0.0
159617.83720930232,0.0,
159780.62790697673,0.0,
159989.93023255814,0.0,
160222.48837209304,0.0,
160269.0,,0.0
160503.04255319148,0.0,
160694.53191489363,0.0,
160971.12765957447,0.0,
161226.44680851063,0.0,
161269.0,,0.0
161590.42857142858,0.0,
161769.0,0.0,
161911.85714285713,0.0,
162233.2857142857,0.0,
162269.0,,0.0
162589.75471698114,0.0,
162797.30188679244,0.0,
163004.84905660377,0.0,
163231.2641509434,0.0,
163269.0,,0.0
163594.58139534883,0.0,
163757.37209302327,0.0,
163989.93023255814,0.0,
164222.48837209304,0.0,
164269.0,,0.0
164512.9024390244,0.0,
164683.63414634147,0.0,
164976.31707317074,0.0,
165220.21951219512,0.0,
165269.0,,0.0
165669.0,0.0,
165894.0,0.0,
166019.0,0.0,
166219.0,0.0,
166269.0,,0.0
166609.0,0.0,
166769.0,0.0,
166929.0,0.0,
167229.0,0.0,
167269.0,,0.0
167530.90476190476,0.0,
167673.7619047619,0.0,
167935.66666666666,0.0,
168221.38095238095,0.0,
168269.0,,3.0
168544.0,0.0,
168794.0,0.0,
168994.0,0.0,
169219.0,0.0,
169269.0,,0.0
169560.66666666666,0.0,
169706.5,0.0,
169956.5,0.0,
170227.33333333334,0.0,
170269.0,,0.0
170512.24324324325,0.0,
170782.51351351352,0.0,
170998.72972972973,0.0,
171214.94594594595,0.0,
171269.0,,0.0
171617.83720930232,0.0,
171780.62790697673,0.0,
172013.18604651163,0.0,
172222.48837209304,0.0,
172269.0,,0.0
172583.8148148148,0.0,
172861.59259259258,0.0,
173102.33333333334,0.0,
173231.96296296295,0.0,
173269.0,,0.0
173611.1052631579,0.0,
173769.0,0.0,
173953.2105263158,0.0,
174216.36842105264,0.0,
174269.0,,0.0
174508.13043478262,0.0,
174725.52173913043,0.0,
174899.4347826087,0.0,
175225.52173913043,0.0,
175269.0,,0.0
175458.1891891892,0.0,
175647.37837837837,0.0,
175944.67567567568,0.0,
176214.94594594595,0.0,
176269.0,,0.0
176569.0,0.0,
176809.0,0.0,
177049.0,0.0,
177229.0,0.0,
177269.0,,0.0
177587.18181818182,0.0,
177791.72727272726,0.0,
178019.0,0.0,
178223.54545454544,0.0,
178269.0,,3.0
178512.24324324325,0.0,
178836.56756756757,0.0,
179025.75675675675,0.0,
179214.94594594595,0.0,
179269.0,,0.0
179641.09302325582,0.0,
179850.39534883722,0.0,
180013.18604651163,0.0,
180222.48837209304,0.0,
180269.0,,0.0
180550.25,0.0,
180769.0,0.0,
180956.5,0.0,
181206.5,0.0,
181269.0,,4.0
181498.16666666666,0.0,
181706.5,0.0,
182039.83333333334,0.0,
182227.33333333334,0.0,
182269.0,,0.0
182501.55813953487,0.0,
182687.60465116278,0.0,
182966.67441860464,0.0,
183222.48837209304,0.0,
183269.0,,2.0
183551.60869565216,0.0,
183769.0,0.0,
183964.65217391305,0.0,
184225.52173913043,0.0,
184269.0,,0.0
184531.29508196723,0.0,
184760.80327868852,0.0,
184990.31147540984,0.0,
185236.2131147541,0.0,
185269.0,,0.0
185548.06976744186,0.0,
185780.62790697673,0.0,
186059.6976744186,0.0,
186222.48837209304,0.0,
186269.0,,1.0
186557.13559322033,0.0,
186777.4745762712,0.0,
187031.71186440677,0.0,
187235.10169491524,0.0,
187269.0,,0.0
187519.0,0.0,
187769.0,0.0,
187950.81818181818,0.0,
188223.54545454544,0.0,
188269.0,,0.0
188602.33333333334,0.0,
188792.80952380953,0.0,
188935.66666666666,0.0,
189221.38095238095,0.0,
189269.0,,0.0
189525.41025641025,0.0,
189730.53846153847,0.0,
189935.66666666666,0.0,
190217.71794871794,0.0,
190269.0,,1.0
190491.22222222222,0.0,
190741.22222222222,0.0,
190963.44444444444,0.0,
191213.44444444444,0.0,
191269.0,,0.0
191481.7659574468,0.0,
191673.25531914894,0.0,
192013.68085106384,0.0,
192226.44680851063,0.0,
192269.0,,0.0
192519.0,0.0,
192769.0,0.0,
192998.16666666666,0.0,
193227.33333333334,0.0,
193269.0,,0.0
193519.0,0.0,
193769.0,0.0,
194064.45454545456,0.0,
194223.54545454544,0.0,
194269.0,,0.0
194519.0,0.0,
194769.0,0.0,
194977.33333333334,0.0,
195227.33333333334,0.0,
195269.0,,0.0
195573.34782608695,0.0,
195747.26086956522,0.0,
196029.86956521738,0.0,
196225.52173913043,0.0,
196269.0,,1.0
196513.44444444444,0.0,
196780.11111111112,0.0,
196980.11111111112,0.0,
197224.55555555556,0.0,
197269.0,,0.0
197512.24324324325,0.0,
197701.43243243243,0.0,
197971.7027027027,0.0,
198214.94594594595,0.0,
198269.0,,0.0
198499.76923076922,0.0,
198845.92307692306,0.0,
199057.46153846153,0.0,
199230.53846153847,0.0,
199269.0,,0.0
199513.89795918367,0.0,
199799.61224489796,0.0,
199983.2857142857,0.0,
200228.18367346938,0.0,
200269.0,,0.0
200504.29411764705,0.0,
200778.80392156861,0.0,
200974.88235294117,0.0,
201229.78431372548,0.0,
201269.0,,4.0
201610.46341463414,0.0,
201805.58536585365,0.0,
202025.0975609756,0.0,
202220.21951219512,0.0,
202269.0,,0.0
202519.0,0.0,
202694.0,0.0,
202944.0,0.0,
203219.0,0.0,
203269.0,,0.0
203609.9090909091,0.0,
203814.45454545456,0.0,
203973.54545454544,0.0,
204223.54545454544,0.0,
204269.0,,0.0
204611.1052631579,0.0,
204769.0,0.0,
205005.84210526315,0.0,
205216.36842105264,0.0,
205269.0,,1.0
205469.0,0.0,
205694.0,0.0,
205994.0,0.0,
206219.0,0.0,
206269.0,,0.0
206483.2857142857,0.0,
206697.57142857142,0.0,
206983.2857142857,0.0,
207221.38095238095,0.0,
207269.0,,0.0
207602.33333333334,0.0,
207757.88888888888,0.0,
208002.33333333334,0.0,
208224.55555555556,0.0,
208269.0,,0.0
208602.33333333334,0.0,
208789.83333333334,0.0,
208956.5,0.0,
209227.33333333334,0.0,
209269.0,,0.0
209679.2564102564,0.0,
209858.7435897436,0.0,
210038.23076923078,0.0,
210217.71794871794,0.0,
210269.0,,0.0
210609.4255319149,0.0,
210843.46808510637,0.0,
211056.2340425532,0.0,
211226.44680851063,0.0,
211269.0,,0.0
211508.13043478262,0.0,
211725.52173913043,0.0,
211942.91304347827,0.0,
212225.52173913043,0.0,
212269.0,,4.0
212532.15789473685,0.0,
212716.36842105264,0.0,
212979.52631578947,0.0,
213216.36842105264,0.0,
213269.0,,0.0
213664.3488372093,0.0,
213803.88372093023,0.0,
214036.44186046513,0.0,
214222.48837209304,0.0,
214269.0,,0.0
214488.51219512196,0.0,
214683.63414634147,0.0,
215000.70731707316,0.0,
215220.21951219512,0.0,
215269.0,,0.0
215529.86956521738,0.0,
215747.26086956522,0.0,
215964.65217391305,0.0,
216225.52173913043,0.0,
216269.0,,0.0
216308.975,0.0,
216342.8,0.0,
216364.325,0.0,
216385.85,0.0,
216392.0,,0.0
216684.68292682926,0.0,
216952.9756097561,0.0,
217074.92682926828,0.0,
217343.21951219512,0.0,
217392.0,,0.0
217604.7659574468,0.0,
217817.53191489363,0.0,
218115.40425531915,0.0,
218349.44680851063,0.0,
218392.0,,0.0
218652.86956521738,0.0,
218805.04347826086,0.0,
219065.91304347827,0.0,
219348.52173913043,0.0,
219392.0,,0.0
219664.72727272726,0.0,
219846.54545454544,0.0,
220119.27272727274,0.0,
220346.54545454544,0.0,
220392.0,,1.0
220774.97872340426,0.0,
