step,beta,cost
32956.52173913043,0.0,
33000.0,,0.0
33285.71428571428,0.0,
33530.61224489796,0.0,
33775.510204081635,0.0,
33959.183673469386,0.0,
34000.0,,0.0
34347.82608695652,0.0,
34500.0,0.0,
34782.608695652176,0.0,
34956.52173913043,0.0,
35000.0,,0.0
35282.608695652176,0.0,
35500.0,0.0,
35782.608695652176,0.0,
35956.52173913043,0.0,
36000.0,,0.0
36333.333333333336,0.0,
36500.0,0.0,
36833.333333333336,0.0,
36944.444444444445,0.0,
37000.0,,0.0
37191.48936170213,0.0,
37489.36170212766,0.0,
37702.12765957447,0.0,
37957.44680851064,0.0,
38000.0,,0.0
38350.0,0.0,
38550.0,0.0,
38750.0,0.0,
38950.0,0.0,
39000.0,,0.0
39318.181818181816,0.0,
39500.0,0.0,
39727.27272727273,0.0,
39954.545454545456,0.0,
40000.0,,0.0
40318.181818181816,0.0,
40477.27272727273,0.0,
40727.27272727273,0.0,
40954.545454545456,0.0,
41000.0,,0.0
41260.86956521739,0.0,
41586.95652173913,0.0,
41760.86956521739,0.0,
41956.52173913043,0.0,
42000.0,,0.0
42227.27272727273,0.0,
42386.36363636364,0.0,
42613.63636363636,0.0,
42954.545454545456,0.0,
43000.0,,0.0
43270.27027027027,0.0,
43486.48648648649,0.0,
43702.7027027027,0.0,
43945.94594594595,0.0,
44000.0,,0.0
44282.608695652176,0.0,
44434.782608695656,0.0,
44652.17391304348,0.0,
44956.52173913043,0.0,
45000.0,,0.0
45193.54838709677,0.0,
45451.6129032258,0.0,
45580.645161290326,0.0,
45935.48387096774,0.0,
46000.0,,0.0
46225.0,0.0,
46425.0,0.0,
46600.0,0.0,
46950.0,0.0,
47000.0,,0.0
47309.52380952381,0.0,
47571.42857142857,0.0,
47761.90476190476,0.0,
47952.380952380954,0.0,
48000.0,,0.0
48291.666666666664,0.0,
48583.333333333336,0.0,
48729.166666666664,0.0,
48958.333333333336,0.0,
49000.0,,0.0
49212.765957446805,0.0,
49510.63829787234,0.0,
49702.12765957447,0.0,
49957.44680851064,0.0,
50000.0,,0.0
50289.47368421053,0.0,
50526.31578947369,0.0,
50763.15789473684,0.0,
50947.36842105263,0.0,
51000.0,,0.0
51270.833333333336,0.0,
51479.166666666664,0.0,
51729.166666666664,0.0,
51958.333333333336,0.0,
52000.0,,0.0
52267.857142857145,0.0,
52553.57142857143,0.0,
52750.0,0.0,
52964.28571428572,0.0,
53000.0,,0.0
53361.70212765958,0.0,
53553.1914893617,0.0,
53851.063829787236,0.0,
53957.44680851064,0.0,
54000.0,,0.0
54275.0,0.0,
54450.0,0.0,
54700.0,0.0,
54950.0,0.0,
55000.0,,0.0
55292.68292682927,0.0,
55536.58536585366,0.0,
55756.09756097561,0.0,
55951.21951219512,0.0,
56000.0,,0.0
56279.06976744186,0.0,
56465.11627906977,0.0,
56720.93023255814,0.0,
56953.48837209302,0.0,
57000.0,,0.0
57214.28571428572,0.0,
57428.57142857143,0.0,
57690.47619047619,0.0,
57952.380952380954,0.0,
58000.0,,0.0
58200.0,0.0,
58422.22222222222,0.0,
58777.77777777778,0.0,
58955.555555555555,0.0,
59000.0,,0.0
59302.32558139535,0.0,
59558.13953488372,0.0,
59744.186046511626,0.0,
59953.48837209302,0.0,
60000.0,,0.0
60267.857142857145,0.0,
60589.28571428572,0.0,
60767.857142857145,0.0,
60964.28571428572,0.0,
61000.0,,0.0
61204.545454545456,0.0,
61409.09090909091,0.0,
61727.27272727273,0.0,
61954.545454545456,0.0,
62000.0,,0.0
62352.94117647059,0.0,
62529.41176470588,0.0,
62745.098039215685,0.0,
62960.78431372549,0.0,
63000.0,,0.0
63270.27027027027,0.0,
63486.48648648649,0.0,
63702.7027027027,0.0,
63945.94594594595,0.0,
64000.0,,0.0
64265.30612244898,0.0,
64530.61224489796,0.0,
64693.87755102041,0.0,
64959.183673469386,0.0,
65000.0,,0.0
65352.94117647059,0.0,
65588.23529411765,0.0,
65764.70588235294,0.0,
65960.7843137255,0.0,
66000.0,,0.0
66280.70175438597,0.0,
66596.49122807017,0.0,
66771.9298245614,0.0,
66964.91228070176,0.0,
67000.0,,0.0
67400.0,0.0,
67577.77777777778,0.0,
67733.33333333333,0.0,
67955.55555555556,0.0,
68000.0,,0.0
68283.01886792453,0.0,
68509.43396226416,0.0,
68773.58490566038,0.0,
68962.2641509434,0.0,
69000.0,,0.0
69354.16666666667,0.0,
69520.83333333333,0.0,
69770.83333333333,0.0,
69958.33333333333,0.0,
70000.0,,0.0
70216.21621621621,0.0,
70432.43243243243,0.0,
70675.67567567568,0.0,
70945.94594594595,0.0,
71000.0,,0.0
71224.48979591837,0.0,
71408.16326530612,0.0,
71673.4693877551,0.0,
71959.1836734694,0.0,
72000.0,,0.0
72263.15789473684,0.0,
72552.63157894737,0.0,
72710.52631578948,0.0,
72947.36842105263,0.0,
73000.0,,0.0
73285.71428571429,0.0,
73571.42857142857,0.0,
73714.28571428571,0.0,
73952.38095238095,0.0,
74000.0,,0.0
74255.31914893616,0.0,
74553.1914893617,0.0,
74723.40425531915,0.0,
74957.44680851063,0.0,
75000.0,,0.0
75340.90909090909,0.0,
75545.45454545454,0.0,
75772.72727272728,0.0,
75954.54545454546,0.0,
76000.0,,0.0
76283.01886792453,0.0,
76584.90566037736,0.0,
76792.45283018867,0.0,
76962.2641509434,0.0,
77000.0,,0.0
77288.88888888889,0.0,
77600.0,0.0,
77733.33333333333,0.0,
77955.55555555556,0.0,
78000.0,,0.0
78363.63636363637,0.0,
78613.63636363637,0.0,
78818.18181818182,0.0,
78954.54545454546,0.0,
79000.0,,0.0
79413.04347826086,0.0,
79630.43478260869,0.0,
79760.86956521739,0.0,
79956.52173913043,0.0,
80000.0,,0.0
80307.69230769231,0.0,
80500.0,0.0,
80750.0,0.0,
80961.53846153847,0.0,
81000.0,,0.0
81250.0,0.0,
81458.33333333333,0.0,
81729.16666666667,0.0,
81958.33333333333,0.0,
82000.0,,0.0
82255.31914893616,0.0,
82574.46808510639,0.0,
82723.40425531915,0.0,
82957.44680851063,0.0,
83000.0,,0.0
83340.90909090909,0.0,
83613.63636363637,0.0,
83772.72727272728,0.0,
83954.54545454546,0.0,
84000.0,,0.0
84232.55813953489,0.0,
84465.11627906977,0.0,
84651.16279069768,0.0,
84953.48837209302,0.0,
85000.0,,0.0
85270.27027027027,0.0,
85513.51351351352,0.0,
85729.72972972973,0.0,
85945.94594594595,0.0,
86000.0,,0.0
86200.0,0.0,
86450.0,0.0,
86675.0,0.0,
86950.0,0.0,
87000.0,,0.0
87317.0731707317,0.0,
87487.80487804877,0.0,
87707.31707317074,0.0,
87951.21951219512,0.0,
88000.0,,0.0
88157.8947368421,0.0,
88394.73684210527,0.0,
88605.26315789473,0.0,
88947.36842105263,0.0,
89000.0,,0.0
89170.73170731707,0.0,
89439.0243902439,0.0,
89682.9268292683,0.0,
89951.21951219512,0.0,
90000.0,,0.0
90210.52631578948,0.0,
90421.05263157895,0.0,
90605.26315789473,0.0,
90947.36842105263,0.0,
91000.0,,0.0
91312.5,0.0,
91479.16666666667,0.0,
91666.66666666667,0.0,
91958.33333333333,0.0,
92000.0,,0.0
92326.08695652174,0.0,
92478.26086956522,0.0,
92804.34782608696,0.0,
92956.52173913043,0.0,
93000.0,,0.0
93282.60869565218,0.0,
93478.26086956522,0.0,
93673.91304347826,0.0,
93956.52173913043,0.0,
94000.0,,0.0
94282.60869565218,0.0,
94500.0,0.0,
94739.13043478261,0.0,
94956.52173913043,0.0,
95000.0,,0.0
95272.72727272728,0.0,
95484.84848484848,0.0,
95727.27272727272,0.0,
95939.39393939394,0.0,
96000.0,,0.0
96285.71428571429,0.0,
96523.80952380953,0.0,
96714.28571428571,0.0,
96952.38095238095,0.0,
97000.0,,0.0
97306.12244897959,0.0,
97489.79591836735,0.0,
97755.10204081633,0.0,
97959.1836734694,0.0,
98000.0,,0.0
98260.86956521739,0.0,
98565.21739130435,0.0,
98782.60869565218,0.0,
98956.52173913043,0.0,
99000.0,,0.0
99217.39130434782,0.0,
99456.52173913043,0.0,
99717.39130434782,0.0,
99956.52173913043,0.0,
100000.0,,0.0
100255.81395348837,0.0,
100441.86046511628,0.0,
100720.93023255814,0.0,
100953.48837209302,0.0,
101000.0,,0.0
101244.44444444444,0.0,
101555.55555555556,0.0,
101755.55555555556,0.0,
101955.55555555556,0.0,
102000.0,,0.0
102157.8947368421,0.0,
102421.05263157895,0.0,
102789.47368421052,0.0,
102947.36842105263,0.0,
103000.0,,0.0
103314.81481481482,0.0,
103574.07407407407,0.0,
103759.25925925926,0.0,
103962.96296296296,0.0,
104000.0,,0.0
104230.76923076923,0.0,
104435.89743589744,0.0,
104692.30769230769,0.0,
104948.71794871795,0.0,
105000.0,,0.0
105217.39130434782,0.0,
105413.04347826086,0.0,
105608.69565217392,0.0,
105956.52173913043,0.0,
106000.0,,0.0
106250.0,0.0,
106431.81818181818,0.0,
106590.90909090909,0.0,
106954.54545454546,0.0,
107000.0,,0.0
107265.30612244898,0.0,
107510.20408163265,0.0,
107714.28571428571,0.0,
107959.1836734694,0.0,
108000.0,,0.0
108207.54716981133,0.0,
108433.96226415095,0.0,
108660.37735849057,0.0,
108962.2641509434,0.0,
109000.0,,0.0
109243.90243902439,0.0,
109463.41463414633,0.0,
109731.70731707317,0.0,
109951.21951219512,0.0,
110000.0,,0.0
110245.28301886792,0.0,
110471.69811320755,0.0,
110735.84905660378,0.0,
110962.2641509434,0.0,
111000.0,,0.0
111341.46341463414,0.0,
111487.80487804877,0.0,
111682.9268292683,0.0,
111951.21951219512,0.0,
112000.0,,0.0
112325.0,0.0,
112550.0,0.0,
112750.0,0.0,
112950.0,0.0,
113000.0,,0.0
113230.76923076923,0.0,
113557.69230769231,0.0,
113750.0,0.0,
113961.53846153847,0.0,
114000.0,,0.0
114214.28571428571,0.0,
114404.76190476191,0.0,
114619.04761904762,0.0,
114952.38095238095,0.0,
115000.0,,0.0
115341.46341463414,0.0,
115512.19512195123,0.0,
115707.31707317074,0.0,
115951.21951219512,0.0,
116000.0,,0.0
116292.68292682926,0.0,
116585.36585365854,0.0,
116804.87804878049,0.0,
116951.21951219512,0.0,
117000.0,,0.0
117222.22222222222,0.0,
117488.88888888889,0.0,
117733.33333333333,0.0,
117955.55555555556,0.0,
118000.0,,0.0
118318.18181818182,0.0,
118545.45454545454,0.0,
118750.0,0.0,
118954.54545454546,0.0,
119000.0,,0.0
119309.52380952382,0.0,
119476.19047619047,0.0,
119642.85714285714,0.0,
119952.38095238095,0.0,
120000.0,,0.0
120215.6862745098,0.0,
120392.1568627451,0.0,
120705.88235294117,0.0,
120960.7843137255,0.0,
121000.0,,0.0
121355.55555555556,0.0,
121488.88888888889,0.0,
121688.88888888889,0.0,
121955.55555555556,0.0,
122000.0,,1.0
122290.90909090909,0.0,
122509.09090909091,0.0,
122690.90909090909,0.0,
122963.63636363637,0.0,
123000.0,,0.0
123225.0,0.0,
123450.0,0.0,
123675.0,0.0,
123950.0,0.0,
124000.0,,0.0
124219.51219512195,0.0,
124512.19512195123,0.0,
124756.09756097561,0.0,
124951.21951219512,0.0,
125000.0,,0.0
125205.88235294117,0.0,
125411.76470588235,0.0,
125617.64705882352,0.0,
125941.17647058824,0.0,
126000.0,,0.0
126309.09090909091,0.0,
126454.54545454546,0.0,
126672.72727272728,0.0,
126963.63636363637,0.0,
127000.0,,0.0
127340.4255319149,0.0,
127510.63829787234,0.0,
127723.40425531915,0.0,
127957.44680851063,0.0,
128000.0,,0.0
128260.0,0.0,
128420.0,0.0,
128740.0,0.0,
128960.0,0.0,
129000.0,,0.0
129244.44444444444,0.0,
129466.66666666667,0.0,
129688.88888888889,0.0,
129955.55555555556,0.0,
130000.0,,1.0
130239.13043478261,0.0,
130521.73913043478,0.0,
130739.13043478261,0.0,
130956.52173913043,0.0,
131000.0,,0.0
131326.08695652173,0.0,
131586.95652173914,0.0,
131739.13043478262,0.0,
131956.52173913043,0.0,
132000.0,,1.0
132230.76923076922,0.0,
132512.8205128205,0.0,
132692.3076923077,0.0,
132948.71794871794,0.0,
133000.0,,1.0
133341.46341463414,0.0,
133560.9756097561,0.0,
133707.31707317074,0.0,
133951.21951219512,0.0,
134000.0,,0.0
134395.3488372093,0.0,
134534.88372093023,0.0,
134790.6976744186,0.0,
134953.48837209304,0.0,
135000.0,,0.0
135276.59574468085,0.0,
135446.8085106383,0.0,
135702.12765957447,0.0,
135957.44680851063,0.0,
136000.0,,0.0
136358.49056603774,0.0,
136547.16981132075,0.0,
136811.320754717,0.0,
136962.2641509434,0.0,
137000.0,,0.0
137270.83333333334,0.0,
137500.0,0.0,
137750.0,0.0,
137958.33333333334,0.0,
138000.0,,0.0
138244.44444444444,0.0,
138555.55555555556,0.0,
138733.33333333334,0.0,
138955.55555555556,0.0,
139000.0,,0.0
139102.5641025641,0.0,
139307.6923076923,0.0,
139641.02564102566,0.0,
139948.71794871794,0.0,
140000.0,,1.0
140254.9019607843,0.0,
140470.58823529413,0.0,
140705.88235294117,0.0,
140960.78431372548,0.0,
141000.0,,0.0
141295.45454545456,0.0,
141477.27272727274,0.0,
141772.72727272726,0.0,
141954.54545454544,0.0,
142000.0,,0.0
142361.70212765958,0.0,
142531.914893617,0.0,
142723.40425531915,0.0,
142957.44680851063,0.0,
143000.0,,5.0
143235.29411764705,0.0,
143490.19607843139,0.0,
143745.0980392157,0.0,
143960.78431372548,0.0,
144000.0,,0.0
144315.7894736842,0.0,
144500.0,0.0,
144657.8947368421,0.0,
144947.36842105264,0.0,
145000.0,,0.0
145181.81818181818,0.0,
145477.27272727274,0.0,
145704.54545454544,0.0,
145954.54545454544,0.0,
146000.0,,0.0
146346.9387755102,0.0,
146571.42857142858,0.0,
146795.91836734695,0.0,
146959.18367346938,0.0,
147000.0,,1.0
147243.24324324325,0.0,
147459.45945945947,0.0,
147675.67567567568,0.0,
147945.94594594595,0.0,
148000.0,,0.0
148280.0,0.0,
148500.0,0.0,
148700.0,0.0,
148960.0,0.0,
149000.0,,1.0
149282.05128205128,0.0,
149487.1794871795,0.0,
149692.3076923077,0.0,
149948.71794871794,0.0,
150000.0,,1.0
150282.05128205128,0.0,
150461.53846153847,0.0,
150717.94871794872,0.0,
150948.71794871794,0.0,
151000.0,,0.0
151297.87234042553,0.0,
151468.085106383,0.0,
151638.29787234042,0.0,
151957.44680851063,0.0,
152000.0,,0.0
152280.0,0.0,
152540.0,0.0,
152780.0,0.0,
152960.0,0.0,
153000.0,,2.0
153184.2105263158,0.0,
153473.68421052632,0.0,
153684.2105263158,0.0,
153947.36842105264,0.0,
154000.0,,5.0
154209.3023255814,0.0,
154465.11627906977,0.0,
154697.67441860464,0.0,
154953.48837209304,0.0,
155000.0,,2.0
155282.60869565216,0.0,
155478.26086956522,0.0,
155760.86956521738,0.0,
155956.52173913043,0.0,
156000.0,,0.0
156236.84210526315,0.0,
156500.0,0.0,
156710.52631578947,0.0,
156947.36842105264,0.0,
157000.0,,2.0
157218.18181818182,0.0,
157418.18181818182,0.0,
157654.54545454544,0.0,
157963.63636363635,0.0,
158000.0,,0.0
158300.0,0.0,
158500.0,0.0,
158720.0,0.0,
158960.0,0.0,
159000.0,,2.0
159250.0,0.0,
159475.0,0.0,
159675.0,0.0,
159950.0,0.0,
160000.0,,3.0
160390.24390243902,0.0,
160560.9756097561,0.0,
160756.0975609756,0.0,
160951.21951219512,0.0,
161000.0,,8.0
161177.77777777778,0.0,
161355.55555555556,0.0,
161733.33333333334,0.0,
161955.55555555556,0.0,
162000.0,,7.0
162162.7906976744,0.0,
162581.39534883722,0.0,
162790.6976744186,0.0,
162953.48837209304,0.0,
163000.0,,0.0
163307.6923076923,0.0,
163512.8205128205,0.0,
163743.58974358975,0.0,
163948.71794871794,0.0,
164000.0,,1.0
164326.5306122449,0.0,
164551.02040816325,0.0,
164755.10204081633,0.0,
164959.18367346938,0.0,
165000.0,,1.0
165205.12820512822,0.0,
165410.2564102564,0.0,
165666.66666666666,0.0,
165948.71794871794,0.0,
166000.0,,17.0
166272.72727272726,0.0,
166477.27272727274,0.0,
166681.81818181818,0.0,
166954.54545454544,0.0,
167000.0,,2.0
167315.7894736842,0.0,
167421.05263157896,0.0,
167684.2105263158,0.0,
167947.36842105264,0.0,
168000.0,,3.0
168270.83333333334,0.0,
168645.83333333334,0.0,
168770.83333333334,0.0,
168958.33333333334,0.0,
169000.0,,8.0
169208.33333333334,0.0,
169458.33333333334,0.0,
169729.16666666666,0.0,
169958.33333333334,0.0,
170000.0,,3.0
170340.4255319149,0.0,
170595.74468085106,0.0,
170744.68085106384,0.0,
170957.44680851063,0.0,
171000.0,,2.0
171232.55813953487,0.0,
171465.11627906977,0.0,
171674.41860465117,0.0,
171953.48837209304,0.0,
172000.0,,0.0
172312.5,0.0,
172520.83333333334,0.0,
172729.16666666666,0.0,
172958.33333333334,0.0,
173000.0,,2.0
173320.0,0.0,
173600.0,0.0,
173780.0,0.0,
173960.0,0.0,
174000.0,,0.0
174295.45454545456,3.9999998989515007e-05,
174477.27272727274,7.999999797903001e-05,
174772.72727272726,0.00011999999696854502,
174954.54545454544,0.00015999999595806003,
175000.0,,29.0
175205.12820512822,0.0,
175487.1794871795,0.0,
175794.87179487178,0.0,
175948.71794871794,0.0,
176000.0,,2.0
176348.83720930232,0.0,
176534.88372093023,0.0,
176720.93023255814,0.0,
176953.48837209304,0.0,
177000.0,,0.0
177268.29268292684,0.0,
177512.19512195123,0.0,
177682.92682926828,0.0,
177951.21951219512,0.0,
178000.0,,0.0
178176.4705882353,0.0,
178323.5294117647,0.0,
178647.0588235294,0.0,
178941.17647058822,0.0,
179000.0,,1.0
179260.86956521738,0.0,
179456.52173913043,0.0,
179673.91304347827,0.0,
179956.52173913043,0.0,
180000.0,,8.0
180416.66666666666,0.0,
180555.55555555556,0.0,
180722.22222222222,0.0,
180944.44444444444,0.0,
181000.0,,10.0
181239.13043478262,0.0,
181347.8260869565,0.0,
181630.4347826087,0.0,
181956.52173913043,0.0,
182000.0,,12.0
182357.14285714287,0.0,
182595.2380952381,0.0,
182785.7142857143,0.0,
182952.38095238095,0.0,
183000.0,,9.0
183142.85714285713,0.0,
183428.57142857142,0.0,
183657.14285714287,0.0,
183942.85714285713,0.0,
184000.0,,1.0
184369.5652173913,0.0,
184586.95652173914,0.0,
184717.39130434784,0.0,
184956.52173913043,0.0,
185000.0,,4.0
185355.55555555556,0.0,
185444.44444444444,0.0,
185755.55555555556,0.0,
185955.55555555556,0.0,
186000.0,,8.0
186355.55555555556,0.0,
186533.33333333334,0.0,
186755.55555555556,0.0,
186955.55555555556,0.0,
187000.0,,18.0
187288.88888888888,0.0,
187511.11111111112,0.0,
187711.11111111112,0.0,
187955.55555555556,0.0,
188000.0,,5.0
188270.83333333334,9.999999747378752e-05,
188437.5,0.00019999999494757503,
188666.66666666666,0.00029999998514540493,
188958.33333333334,0.00039999998989515007,
189000.0,,35.0
189384.61538461538,0.00019999999494757503,
189564.10256410256,0.0,
189743.58974358975,0.0,
189948.71794871794,0.0,
190000.0,,5.0
190312.5,0.0,
190520.83333333334,0.0,
190708.33333333334,0.0,
190958.33333333334,0.0,
191000.0,,20.0
191244.44444444444,0.0,
191444.44444444444,0.0,
191711.11111111112,0.0,
191955.55555555556,0.0,
192000.0,,16.0
192276.59574468085,0.0,
192510.63829787233,0.0,
192787.2340425532,0.0,
192957.44680851063,0.0,
193000.0,,20.0
193350.0,0.0,
193575.0,0.0,
193725.0,0.0,
193950.0,0.0,
194000.0,,6.0
194250.0,9.999999747378752e-06,
194500.0,1.9999999494757503e-05,
194687.5,2.9999999242136255e-05,
194958.33333333334,3.9999998989515007e-05,
195000.0,,26.0
195162.16216216216,0.00015999999595806003,
195351.35135135136,0.0002799999783746898,
195594.5945945946,0.0003999999607913196,
195945.94594594595,0.0005199999432079494,
196000.0,,37.0
196250.0,0.00033999994047917426,
196541.66666666666,0.0001599999377503991,
196750.0,0.0,
196958.33333333334,0.0,
197000.0,,7.0
197212.7659574468,0.0,
197510.63829787233,0.0,
197702.12765957447,0.0,
197957.44680851063,0.0,
198000.0,,16.0
198341.46341463414,0.0,
198536.58536585365,0.0,
198731.70731707316,0.0,
198951.21951219512,0.0,
199000.0,,8.0
199288.88888888888,0.0,
199488.88888888888,0.0,
199711.11111111112,0.0,
199955.55555555556,0.0,
200000.0,,22.0
200279.06976744186,0.0001500000071246177,
200511.62790697673,0.0003000000142492354,
200767.44186046513,0.0004500000213738531,
200953.48837209304,0.0006000000284984708,
201000.0,,40.0
201256.41025641025,0.0007800000021234155,
201487.1794871795,0.0009599999757483602,
201641.02564102566,0.0011399999493733048,
201948.71794871794,0.0013199999229982495,
202000.0,,43.0
202276.59574468085,0.0012599999317899346,
202446.8085106383,0.0011999999405816197,
202723.40425531915,0.0011399999493733048,
202957.44680851063,0.00107999995816499,
203000.0,,19.0
203325.0,0.0011099999537691474,
203500.0,0.0011399999493733048,
203675.0,0.0011699999449774623,
203950.0,0.0011999999405816197,
204000.0,,28.0
204342.1052631579,0.0012299999361857772,
204578.94736842104,0.0012599999317899346,
204815.7894736842,0.001289999927394092,
204947.36842105264,0.0013199999229982495,
205000.0,,28.0
205275.0,0.001509999972768128,
205425.0,0.0017000000225380063,
205700.0,0.0018900000723078847,
205950.0,0.0020800000056624413,
206000.0,,44.0
206239.13043478262,0.0023300000466406345,
206391.30434782608,0.002580000087618828,
206673.91304347827,0.002830000128597021,
206956.52173913043,0.0030800001695752144,
207000.0,,50.0
207318.18181818182,0.0035000001080334187,
207590.9090909091,0.003920000046491623,
207772.72727272726,0.004339999984949827,
207954.54545454544,0.0047599999234080315,
208000.0,,67.0
208282.60869565216,0.005119999870657921,
208565.21739130435,0.00547999981790781,
208782.60869565216,0.0058399997651577,
208956.52173913043,0.006199999712407589,
209000.0,,61.0
209184.2105263158,0.006409999914467335,
209421.05263157896,0.0066200001165270805,
209657.8947368421,0.006830000318586826,
209947.36842105264,0.007040000520646572,
210000.0,,46.0
210297.2972972973,0.007290000561624765,
210513.51351351352,0.007540000602602959,
210702.7027027027,0.007790000643581152,
210945.94594594595,0.008040000684559345,
211000.0,,50.0
211363.63636363635,0.008070000447332859,
211613.63636363635,0.008100000210106373,
211750.0,0.008129999972879887,
211954.54545454544,0.0081599997356534,
212000.0,,28.0
212170.73170731709,0.008289999328553677,
212487.80487804877,0.008419998921453953,
212731.70731707316,0.008549998514354229,
212951.21951219512,0.008679998107254505,
213000.0,,38.0
213266.66666666666,0.008689997717738152,
213555.55555555556,0.008699997328221798,
213755.55555555556,0.008709996938705444,
213955.55555555556,0.00871999654918909,
214000.0,,26.0
214219.51219512196,0.008849996142089367,
214439.0243902439,0.008979995734989643,
214707.31707317074,0.00910999532788992,
214951.21951219512,0.009239994920790195,
215000.0,,38.0
215230.76923076922,0.009419995360076427,
215538.46153846153,0.00959999579936266,
215769.23076923078,0.009779996238648891,
215948.71794871794,0.009959996677935123,
216000.0,,43.0
216169.81132075473,0.009779996238648891,
216528.30188679244,0.00959999579936266,
216698.11320754717,0.009419995360076427,
216962.2641509434,0.009239994920790195,
217000.0,,7.0
217240.0,0.00992999505251646,
217560.0,0.010619995184242725,
217740.0,0.01130999531596899,
217960.0,0.011999995447695255,
218000.0,,94.0
218325.58139534883,0.012109995819628239,
218581.39534883722,0.012219996191561222,
218767.44186046513,0.012329996563494205,
218953.48837209304,0.012439996935427189,
219000.0,,36.0
219255.31914893616,0.012879996560513973,
219489.36170212767,0.013319996185600758,
219702.12765957447,0.013759995810687542,
219957.44680851063,0.014199995435774326,
220000.0,,69.0
220348.83720930232,0.015019995160400867,
220534.88372093023,0.015839995816349983,
220697.67441860464,0.016659995540976524,
220953.48837209304,0.017479995265603065,
221000.0,,107.0
221244.44444444444,0.018029995262622833,
221533.33333333334,0.0185799952596426,
221755.55555555556,0.01912999525666237,
