step,beta,cost
32239.130434782608,0.0,
32434.782608695652,0.0,
32739.130434782608,0.0,
32956.52173913043,0.0,
33000.0,,0.0
33279.06976744186,0.0,
33465.11627906977,0.0,
33744.186046511626,0.0,
33953.48837209302,0.0,
34000.0,,0.0
34250.0,0.0,
34545.454545454544,0.0,
34727.27272727273,0.0,
34954.545454545456,0.0,
35000.0,,0.0
35319.14893617021,0.0,
35468.085106382976,0.0,
35744.68085106383,0.0,
35957.44680851064,0.0,
36000.0,,0.0
36200.0,0.0,
36500.0,0.0,
36750.0,0.0,
36950.0,0.0,
37000.0,,0.0
37289.47368421053,0.0,
37421.05263157895,0.0,
37736.84210526316,0.0,
37947.36842105263,0.0,
38000.0,,0.0
38304.34782608696,0.0,
38543.47826086957,0.0,
38739.13043478261,0.0,
38956.52173913043,0.0,
39000.0,,0.0
39350.0,0.0,
39550.0,0.0,
39725.0,0.0,
39950.0,0.0,
40000.0,,0.0
40292.68292682927,0.0,
40487.80487804878,0.0,
40756.09756097561,0.0,
40951.21951219512,0.0,
41000.0,,0.0
41357.142857142855,0.0,
41571.42857142857,0.0,
41785.71428571428,0.0,
41964.28571428572,0.0,
42000.0,,0.0
42222.22222222222,0.0,
42422.22222222222,0.0,
42688.88888888889,0.0,
42955.555555555555,0.0,
43000.0,,0.0
43238.09523809524,0.0,
43452.380952380954,0.0,
43738.09523809524,0.0,
43952.380952380954,0.0,
44000.0,,0.0
44365.85365853659,0.0,
44512.19512195122,0.0,
44731.70731707317,0.0,
44951.21951219512,0.0,
45000.0,,0.0
45294.117647058825,0.0,
45490.19607843137,0.0,
45725.490196078434,0.0,
45960.78431372549,0.0,
46000.0,,0.0
46288.88888888889,0.0,
46400.0,0.0,
46688.88888888889,0.0,
46955.555555555555,0.0,
47000.0,,0.0
47266.666666666664,0.0,
47444.444444444445,0.0,
47711.11111111111,0.0,
47955.555555555555,0.0,
48000.0,,0.0
48256.41025641026,0.0,
48615.38461538462,0.0,
48846.153846153844,0.0,
48948.717948717946,0.0,
49000.0,,0.0
49232.558139534885,0.0,
49534.88372093023,0.0,
49697.67441860465,0.0,
49953.48837209302,0.0,
50000.0,,0.0
50209.3023255814,0.0,
50488.37209302326,0.0,
50744.186046511626,0.0,
50953.48837209302,0.0,
51000.0,,0.0
51272.72727272727,0.0,
51568.181818181816,0.0,
51750.0,0.0,
51954.545454545456,0.0,
52000.0,,0.0
52145.833333333336,0.0,
52416.666666666664,0.0,
52750.0,0.0,
52958.333333333336,0.0,
53000.0,,0.0
53326.086956521736,0.0,
53456.52173913043,0.0,
53717.391304347824,0.0,
53956.52173913043,0.0,
54000.0,,0.0
54380.0,0.0,
54600.0,0.0,
54780.0,0.0,
54960.0,0.0,
55000.0,,1.0
55250.0,0.0,
55477.27272727273,0.0,
55750.0,0.0,
55954.545454545456,0.0,
56000.0,,0.0
56309.52380952381,0.0,
56571.42857142857,0.0,
56809.52380952381,0.0,
56952.380952380954,0.0,
57000.0,,0.0
57340.425531914894,0.0,
57595.744680851065,0.0,
57787.234042553195,0.0,
57957.44680851064,0.0,
58000.0,,0.0
58228.57142857143,0.0,
58514.28571428572,0.0,
58800.0,0.0,
58942.857142857145,0.0,
59000.0,,0.0
59304.34782608696,0.0,
59456.52173913043,0.0,
59717.391304347824,0.0,
59956.52173913043,0.0,
60000.0,,1.0
60270.27027027027,0.0,
60459.45945945946,0.0,
60729.72972972973,0.0,
60945.94594594595,0.0,
61000.0,,0.0
61292.68292682927,0.0,
61463.41463414634,0.0,
61731.70731707317,0.0,
61951.21951219512,0.0,
62000.0,,0.0
62222.22222222222,0.0,
62444.444444444445,0.0,
62666.666666666664,0.0,
62955.555555555555,0.0,
63000.0,,0.0
63250.0,0.0,
63522.72727272727,0.0,
63704.545454545456,0.0,
63954.545454545456,0.0,
64000.0,,0.0
64256.41025641026,0.0,
64358.97435897436,0.0,
64615.38461538462,0.0,
64948.717948717946,0.0,
65000.0,,0.0
65279.06976744186,0.0,
65418.604651162794,0.0,
65604.6511627907,0.0,
65953.48837209302,0.0,
66000.0,,0.0
66175.0,0.0,
66450.0,0.0,
66650.0,0.0,
66950.0,0.0,
67000.0,,0.0
67312.5,0.0,
67583.33333333333,0.0,
67812.5,0.0,
67958.33333333333,0.0,
68000.0,,0.0
68276.59574468085,0.0,
68468.08510638298,0.0,
68659.5744680851,0.0,
68957.44680851063,0.0,
69000.0,,0.0
69295.45454545454,0.0,
69454.54545454546,0.0,
69659.09090909091,0.0,
69954.54545454546,0.0,
70000.0,,0.0
70275.0,0.0,
70450.0,0.0,
70650.0,0.0,
70950.0,0.0,
71000.0,,0.0
71268.29268292683,0.0,
71463.41463414633,0.0,
71731.70731707317,0.0,
71951.21951219512,0.0,
72000.0,,0.0
72230.76923076923,0.0,
72487.17948717948,0.0,
72717.94871794872,0.0,
72948.71794871795,0.0,
73000.0,,0.0
73229.16666666667,0.0,
73458.33333333333,0.0,
73708.33333333333,0.0,
73958.33333333333,0.0,
74000.0,,0.0
74333.33333333333,0.0,
74511.11111111111,0.0,
74711.11111111111,0.0,
74955.55555555556,0.0,
75000.0,,0.0
75276.59574468085,0.0,
75425.53191489361,0.0,
75723.40425531915,0.0,
75957.44680851063,0.0,
76000.0,,0.0
76320.0,0.0,
76580.0,0.0,
76760.0,0.0,
76960.0,0.0,
77000.0,,0.0
77260.86956521739,0.0,
77456.52173913043,0.0,
77695.65217391304,0.0,
77956.52173913043,0.0,
78000.0,,0.0
78292.68292682926,0.0,
78463.41463414633,0.0,
78731.70731707317,0.0,
78951.21951219512,0.0,
79000.0,,0.0
79288.88888888889,0.0,
79555.55555555556,0.0,
79777.77777777778,0.0,
79955.55555555556,0.0,
80000.0,,0.0
80214.28571428571,0.0,
80380.95238095238,0.0,
80690.47619047618,0.0,
80952.38095238095,0.0,
81000.0,,0.0
81250.0,0.0,
81454.54545454546,0.0,
81636.36363636363,0.0,
81954.54545454546,0.0,
82000.0,,11.0
82333.33333333333,0.0,
82458.33333333333,0.0,
82833.33333333333,0.0,
82958.33333333333,0.0,
83000.0,,5.0
83297.87234042553,0.0,
83595.74468085106,0.0,
83744.68085106384,0.0,
83957.44680851063,0.0,
84000.0,,2.0
84288.88888888889,0.0,
84444.44444444444,0.0,
84688.88888888889,0.0,
84955.55555555556,0.0,
85000.0,,10.0
85305.55555555556,0.0,
85500.0,0.0,
85750.0,0.0,
85944.44444444444,0.0,
86000.0,,8.0
86255.81395348837,0.0,
86418.6046511628,0.0,
86651.16279069768,0.0,
86953.48837209302,0.0,
87000.0,,23.0
87270.27027027027,1.9999999494757503e-05,
87486.48648648648,3.9999998989515007e-05,
87702.7027027027,5.999999848427251e-05,
87945.94594594595,7.999999797903001e-05,
88000.0,,27.0
88291.66666666667,0.0,
88479.16666666667,0.0,
88750.0,0.0,
88958.33333333333,0.0,
89000.0,,15.0
89250.0,0.00016999999934341758,
89458.33333333333,0.00033999999868683517,
89708.33333333333,0.0005099999834783375,
89958.33333333333,0.0006799999973736703,
90000.0,,42.0
90302.32558139534,0.0010600000387057662,
90511.62790697675,0.0014400000218302011,
90744.18604651163,0.001820000004954636,
90953.48837209302,0.002199999988079071,
91000.0,,63.0
91307.69230769231,0.0022299999836832285,
91557.69230769231,0.002259999979287386,
91711.53846153847,0.0022899999748915434,
91961.53846153847,0.002319999970495701,
92000.0,,28.0
92309.52380952382,0.002139999996870756,
92547.61904761905,0.0019600000232458115,
92666.66666666667,0.0017800000496208668,
92952.38095238095,0.001600000075995922,
93000.0,,7.0
93377.77777777778,0.0017300001345574856,
93533.33333333333,0.001860000193119049,
93777.77777777778,0.0019900002516806126,
93955.55555555556,0.002120000310242176,
94000.0,,38.0
94238.09523809524,0.0023200002033263445,
94476.19047619047,0.002520000096410513,
94666.66666666667,0.0027199999894946814,
94952.38095238095,0.00291999988257885,
95000.0,,45.0
95404.76190476191,0.003339999821037054,
95571.42857142857,0.0037599997594952583,
95761.90476190476,0.004179999697953463,
95952.38095238095,0.004599999636411667,
96000.0,,67.0
96266.66666666667,0.0049299998208880424,
96533.33333333333,0.005260000005364418,
96777.77777777778,0.005590000189840794,
96955.55555555556,0.005920000374317169,
97000.0,,58.0
97380.95238095238,0.006630000192672014,
97547.61904761905,0.007340000011026859,
97714.28571428571,0.008050000295042992,
97952.38095238095,0.008760000579059124,
98000.0,,96.0
98238.09523809524,0.00914000067859888,
98428.57142857143,0.009520000778138638,
98690.47619047618,0.009900000877678394,
98952.38095238095,0.010280000977218151,
99000.0,,63.0
99250.0,0.010360000655055046,
99400.0,0.010440000332891941,
99725.0,0.010520000010728836,
99950.0,0.010599999688565731,
100000.0,,33.0
100288.88888888889,0.011239999905228615,
100422.22222222222,0.011880000121891499,
100644.44444444444,0.012520000338554382,
100955.55555555556,0.013160000555217266,
101000.0,,89.0
101315.78947368421,0.013400000520050526,
101526.31578947368,0.013640000484883785,
101684.21052631579,0.013880000449717045,
101947.36842105263,0.014120000414550304,
102000.0,,49.0
102190.47619047618,0.014440000057220459,
102476.19047619047,0.014759999699890614,
102714.28571428571,0.015079999342560768,
102952.38095238095,0.015399998985230923,
103000.0,,57.0
103209.30232558139,0.015609999187290668,
103465.11627906977,0.01581999845802784,
103674.41860465116,0.016029998660087585,
103953.48837209302,0.01623999886214733,
104000.0,,46.0
104282.60869565218,0.016759999096393585,
104543.47826086957,0.01727999933063984,
104652.17391304347,0.017799999564886093,
104956.52173913043,0.018319999799132347,
105000.0,,77.0
105275.0,0.018120000138878822,
105500.0,0.017920000478625298,
105750.0,0.017720000818371773,
105950.0,0.017520001158118248,
106000.0,,5.0
106285.71428571429,0.018160000443458557,
106607.14285714286,0.018799999728798866,
106767.85714285714,0.019439999014139175,
106964.28571428571,0.020079998299479485,
107000.0,,89.0
107222.22222222222,0.02068999782204628,
107466.66666666667,0.021299997344613075,
107711.11111111111,0.02190999686717987,
107955.55555555556,0.022519996389746666,
108000.0,,86.0
108255.81395348837,0.023489996790885925,
108441.86046511628,0.024459997192025185,
108720.93023255814,0.025429997593164444,
108953.48837209302,0.026399997994303703,
109000.0,,122.0
109266.66666666667,0.026829997077584267,
109444.44444444444,0.02725999616086483,
109733.33333333333,0.027689995244145393,
109955.55555555556,0.028119994327425957,
110000.0,,68.0
110183.67346938775,0.028419993817806244,
110428.57142857143,0.02871999330818653,
110755.10204081633,0.029019992798566818,
110959.1836734694,0.029319992288947105,
111000.0,,55.0
111222.22222222222,0.03015999309718609,
111472.22222222222,0.03099999390542507,
111638.88888888889,0.031839992851018906,
111944.44444444444,0.03267999365925789,
112000.0,,109.0
112195.12195121951,0.03323999419808388,
112487.80487804877,0.033799994736909866,
112707.31707317074,0.034359995275735855,
112951.21951219512,0.034919995814561844,
113000.0,,81.0
113190.47619047618,0.03509999439120293,
113428.57142857143,0.03527999296784401,
113642.85714285714,0.03545999154448509,
113952.38095238095,0.035639990121126175,
114000.0,,43.0
114216.21621621621,0.036459989845752716,
114486.48648648648,0.03727998957037926,
114702.7027027027,0.0380999892950058,
114945.94594594595,0.03891998901963234,
115000.0,,107.0
115309.52380952382,0.03893999010324478,
115523.80952380953,0.038959991186857224,
115761.90476190476,0.038979992270469666,
115952.38095238095,0.03899999335408211,
116000.0,,27.0
116215.6862745098,0.03944999352097511,
116509.80392156863,0.03989999368786812,
116725.49019607843,0.040349993854761124,
116960.7843137255,0.04079999402165413,
117000.0,,70.0
117268.29268292683,0.04096999391913414,
117414.63414634146,0.04113999381661415,
117731.70731707317,0.04130999371409416,
117951.21951219512,0.04147999361157417,
118000.0,,42.0
118387.75510204081,0.042069993913173676,
118551.02040816327,0.04265999421477318,
118795.91836734694,0.04324999451637268,
118959.1836734694,0.04383999481797218,
119000.0,,84.0
119309.52380952382,0.043929994106292725,
119476.19047619047,0.044019993394613266,
119714.28571428571,0.04410999268293381,
119952.38095238095,0.04419999197125435,
120000.0,,34.0
120242.42424242424,0.04516999050974846,
120454.54545454546,0.04613998904824257,
120696.9696969697,0.04710998758673668,
120939.39393939394,0.04807998612523079,
121000.0,,122.0
121219.51219512195,0.0489099845290184,
121512.19512195123,0.049739982932806015,
121682.9268292683,0.05056998133659363,
121951.21951219512,0.05139997974038124,
122000.0,,108.0
122236.84210526316,0.05205997824668884,
122500.0,0.052719976752996445,
122789.47368421052,0.05337997525930405,
122947.36842105263,0.05403997376561165,
123000.0,,91.0
123214.28571428571,0.05413997545838356,
123452.38095238095,0.05423997715115547,
123761.90476190476,0.05433997884392738,
123952.38095238095,0.054439980536699295,
124000.0,,35.0
124375.0,0.05517997965216637,
124600.0,0.05591997876763344,
124775.0,0.05665997788310051,
124950.0,0.05739997699856758,
125000.0,,99.0
125341.46341463414,0.057989977300167084,
125512.19512195123,0.058579977601766586,
125731.70731707317,0.05916997790336609,
125951.21951219512,0.05975997820496559,
126000.0,,84.0
126291.66666666667,0.059999980032444,
126520.83333333333,0.06023998185992241,
126708.33333333333,0.06047998368740082,
126958.33333333333,0.06071998551487923,
127000.0,,49.0
127210.52631578948,0.06168998405337334,
127421.05263157895,0.06265998631715775,
127710.52631578948,0.06362998485565186,
127947.36842105263,0.06459998339414597,
128000.0,,122.0
128108.69565217392,0.06594998389482498,
128456.52173913043,0.067299984395504,
128717.39130434782,0.06864998489618301,
128956.52173913043,0.06999998539686203,
129000.0,,160.0
129250.0,0.07062998414039612,
129431.81818181818,0.0712599828839302,
129636.36363636363,0.0718899816274643,
129954.54545454546,0.07251998037099838,
130000.0,,88.0
130194.44444444444,0.07359997928142548,
130416.66666666667,0.07467997819185257,
130666.66666666667,0.07575997710227966,
130944.44444444444,0.07683997601270676,
131000.0,,133.0
131282.60869565216,0.07782997936010361,
131478.26086956522,0.07881998270750046,
131717.39130434784,0.07980998605489731,
131956.52173913043,0.08079998940229416,
132000.0,,124.0
132282.05128205128,0.08142998814582825,
132487.1794871795,0.08205998688936234,
132641.02564102566,0.08268998563289642,
132948.71794871794,0.08331998437643051,
133000.0,,88.0
133312.5,0.0832199826836586,
133520.83333333334,0.08311998099088669,
133708.33333333334,0.08301997929811478,
133958.33333333334,0.08291997760534286,
134000.0,,15.0
134324.32432432432,0.08355997502803802,
134567.56756756757,0.08419997245073318,
134729.72972972973,0.08483996987342834,
134945.94594594595,0.0854799672961235,
135000.0,,89.0
135294.11764705883,0.08733996748924255,
135500.0,0.0891999676823616,
135764.70588235295,0.09105996787548065,
135941.17647058822,0.0929199680685997,
136000.0,,211.0
136170.73170731709,0.09358996897935867,
136390.24390243902,0.09425996989011765,
136707.31707317074,0.09492997080087662,
136951.21951219512,0.09559997171163559,
137000.0,,92.0
137265.306122449,0.09681997448205948,
137489.79591836734,0.09803997725248337,
137714.2857142857,0.09925998002290726,
137959.18367346938,0.10047998279333115,
138000.0,,147.0
138351.35135135136,0.10168997943401337,
138567.56756756757,0.10289997607469559,
138756.75675675675,0.10410997271537781,
138945.94594594595,0.10531996935606003,
139000.0,,146.0
139312.5,0.10600996762514114,
139562.5,0.10669996589422226,
139750.0,0.10738996416330338,
139958.33333333334,0.10807996243238449,
140000.0,,94.0
140282.60869565216,0.10945995897054672,
140500.0,0.11083995550870895,
140739.13043478262,0.11221995204687119,
140956.52173913043,0.11359994858503342,
141000.0,,163.0
141181.81818181818,0.11392994970083237,
141431.81818181818,0.11425995081663132,
141613.63636363635,0.11458995193243027,
141954.54545454544,0.11491995304822922,
142000.0,,58.0
142340.9090909091,0.11616995185613632,
142500.0,0.11741995066404343,
142727.27272727274,0.11866994947195053,
142954.54545454544,0.11991994827985764,
143000.0,,150.0
143275.0,0.12087994813919067,
143550.0,0.12183994799852371,
143750.0,0.12279994785785675,
143950.0,0.12375994771718979,
144000.0,,121.0
144222.22222222222,0.12519994378089905,
144355.55555555556,0.1266399472951889,
144622.22222222222,0.12807995080947876,
144955.55555555556,0.12951995432376862,
145000.0,,169.0
145283.01886792452,0.1305999606847763,
145490.56603773584,0.131679967045784,
145792.45283018867,0.1327599734067917,
145962.2641509434,0.13383997976779938,
146000.0,,133.0
146210.52631578947,0.1340399831533432,
146394.73684210525,0.13423998653888702,
146631.57894736843,0.13443998992443085,
146947.36842105264,0.13463999330997467,
147000.0,,45.0
147244.44444444444,0.13642999529838562,
147511.11111111112,0.13821999728679657,
147755.55555555556,0.14000999927520752,
147955.55555555556,0.14180000126361847,
148000.0,,204.0
148276.59574468085,0.14267000555992126,
148510.63829787233,0.14354000985622406,
148702.12765957447,0.14441001415252686,
148957.44680851063,0.14528001844882965,
149000.0,,112.0
149147.0588235294,0.1474500149488449,
149441.17647058822,0.14962001144886017,
149647.0588235294,0.15179000794887543,
149941.17647058822,0.15396000444889069,
150000.0,,242.0
150466.66666666666,0.15387000143527985,
150666.66666666666,0.153779998421669,
150800.0,0.15368999540805817,
150955.55555555556,0.15359999239444733,
151000.0,,16.0
151238.09523809524,0.15439999103546143,
151428.57142857142,0.15519998967647552,
151761.90476190476,0.15599998831748962,
151952.38095238095,0.15679998695850372,
152000.0,,105.0
152285.7142857143,0.15786997973918915,
152500.0,0.15893997251987457,
152642.85714285713,0.16000996530056,
152952.38095238095,0.16107995808124542,
153000.0,,132.0
153280.0,0.16182996332645416,
153500.0,0.1625799685716629,
153700.0,0.16332997381687164,
153960.0,0.16407997906208038,
154000.0,,100.0
154341.46341463414,0.1659199744462967,
154512.19512195123,0.167759969830513,
154731.70731707316,0.1695999652147293,
154951.21951219512,0.17143996059894562,
155000.0,,209.0
155326.08695652173,0.17142996191978455,
155608.69565217392,0.17141996324062347,
155782.60869565216,0.1714099645614624,
155956.52173913043,0.17139996588230133,
156000.0,,24.0
156268.29268292684,0.1737399697303772,
156463.41463414635,0.17607997357845306,
156707.31707317074,0.17841997742652893,
156951.21951219512,0.1807599812746048,
157000.0,,259.0
157250.0,0.1829799860715866,
157545.45454545456,0.18519999086856842,
157727.27272727274,0.18741999566555023,
157954.54545454544,0.18964000046253204,
158000.0,,247.0
158200.0,0.18963000178337097,
158425.0,0.1896200031042099,
158675.0,0.18961000442504883,
158950.0,0.18960000574588776,
159000.0,,24.0
159355.55555555556,0.19182001054286957,
159555.55555555556,0.19404001533985138,
159800.0,0.1962600201368332,
159955.55555555556,0.198480024933815,
160000.0,,247.0
160260.86956521738,0.2001800239086151,
160456.52173913043,0.20188002288341522,
160652.1739130435,0.20358002185821533,
160956.52173913043,0.20528002083301544,
161000.0,,195.0
161291.66666666666,0.20778001844882965,
161520.83333333334,0.21028001606464386,
161791.66666666666,0.21278001368045807,
161958.33333333334,0.21528001129627228,
162000.0,,275.0
162250.0,0.21843001246452332,
162444.44444444444,0.22158001363277435,
162666.66666666666,0.2247300148010254,
162944.44444444444,0.22788001596927643,
163000.0,,340.0
163240.0,0.23117001354694366,
163500.0,0.2344600111246109,
163780.0,0.23775000870227814,
163960.0,0.24104000627994537,
164000.0,,354.0
164238.09523809524,0.24344000220298767,
164452.38095238095,0.24583999812602997,
164761.90476190476,0.24823999404907227,
164952.38095238095,0.25064000487327576,
165000.0,,265.0
165297.2972972973,0.2525399923324585,
165513.51351351352,0.25443997979164124,
165702.7027027027,0.256339967250824,
165945.94594594595,0.2582399547100067,
166000.0,,215.0
166333.33333333334,0.25978994369506836,
166488.88888888888,0.26133993268013,
166755.55555555556,0.26288992166519165,
166955.55555555556,0.2644399106502533,
167000.0,,180.0
167250.0,0.26723989844322205,
167500.0,0.2700398862361908,
167708.33333333334,0.27283987402915955,
167958.33333333334,0.2756398618221283,
168000.0,,305.0
168294.11764705883,0.27700987458229065,
168529.41176470587,0.278379887342453,
168764.70588235295,0.27974990010261536,
168960.78431372548,0.2811199128627777,
169000.0,,162.0
169250.0,0.2818499207496643,
169450.0,0.2825799286365509,
169725.0,0.2833099365234375,
169950.0,0.2840399444103241,
170000.0,,98.0
170268.29268292684,0.2868099510669708,
170560.9756097561,0.28957995772361755,
170731.70731707316,0.2923499643802643,
170951.21951219512,0.295119971036911,
171000.0,,302.0
171272.72727272726,0.2972399592399597,
171454.54545454544,0.2993599474430084,
171636.36363636365,0.30147993564605713,
171954.54545454544,0.30359992384910583,
172000.0,,237.0
172279.06976744186,0.30622991919517517,
172511.62790697673,0.3088599145412445,
172720.93023255814,0.31148990988731384,
172953.48837209304,0.3141199052333832,
173000.0,,288.0
173270.27027027027,0.31714990735054016,
173540.54054054053,0.32017990946769714,
173729.72972972973,0.3232099115848541,
173945.94594594595,0.3262399137020111,
174000.0,,328.0
174205.12820512822,0.3293099105358124,
174410.2564102564,0.33237990736961365,
174615.38461538462,0.3354499042034149,
174948.71794871794,0.3385199010372162,
175000.0,,332.0
175285.7142857143,0.3413698971271515,
175452.38095238095,0.3442198932170868,
175666.66666666666,0.3470698893070221,
175952.38095238095,0.3499198853969574,
176000.0,,310.0
176307.6923076923,0.3519998788833618,
176461.53846153847,0.35407987236976624,
176794.87179487178,0.35615986585617065,
176948.71794871794,0.3582398593425751,
177000.0,,233.0
177189.1891891892,0.3610398471355438,
177432.43243243243,0.3638398349285126,
177702.7027027027,0.3666398227214813,
177945.94594594595,0.3694398105144501,
178000.0,,305.0
178372.54901960783,0.37189981341362,
178588.23529411765,0.3743598163127899,
178862.74509803922,0.37681981921195984,
178960.78431372548,0.37927982211112976,
179000.0,,271.0
179347.8260869565,0.3796798288822174,
179521.73913043478,0.38007983565330505,
179673.91304347827,0.3804798424243927,
179956.52173913043,0.38087984919548035,
180000.0,,65.0
180283.01886792452,0.3840998411178589,
180528.30188679244,0.3873198330402374,
180773.5849056604,0.39053982496261597,
180962.2641509434,0.3937598168849945,
181000.0,,347.0
181307.6923076923,0.3955698311328888,
181519.23076923078,0.3973798453807831,
181730.76923076922,0.39918985962867737,
181961.53846153847,0.40099987387657166,
182000.0,,206.0
182242.42424242425,0.40360987186431885,
182424.24242424243,0.40621986985206604,
182696.9696969697,0.40882986783981323,
182939.39393939395,0.4114398658275604,
183000.0,,286.0
183279.06976744186,0.41177988052368164,
183604.6511627907,0.41211989521980286,
183767.44186046513,0.4124599099159241,
183953.48837209304,0.4127999246120453,
184000.0,,59.0
184304.34782608695,0.4156399369239807,
184478.26086956522,0.41847994923591614,
184717.39130434784,0.42131996154785156,
184956.52173913043,0.424159973859787,
185000.0,,309.0
185260.0,0.4259699881076813,
185480.0,0.42778000235557556,
185740.0,0.42959001660346985,
185960.0,0.43140003085136414,
186000.0,,206.0
186295.45454545456,0.43157002329826355,
186545.45454545456,0.43174001574516296,
186772.72727272726,0.4319100081920624,
186954.54545454544,0.4320800006389618,
187000.0,,42.0
187326.08695652173,0.4350300133228302,
187565.21739130435,0.4379800260066986,
187782.60869565216,0.440930038690567,
187956.52173913043,0.4438800513744354,
188000.0,,320.0
188255.81395348837,0.44720005989074707,
188465.11627906977,0.4505200684070587,
188697.67441860464,0.45384007692337036,
188953.48837209304,0.457160085439682,
189000.0,,357.0
189294.11764705883,0.4597300887107849,
189549.01960784313,0.4623000919818878,
189784.3137254902,0.4648700952529907,
189960.78431372548,0.46744009852409363,
190000.0,,282.0
190235.29411764705,0.46882009506225586,
190431.3725490196,0.4702000916004181,
190647.0588235294,0.4715800881385803,
190960.78431372548,0.47296008467674255,
191000.0,,163.0
191285.7142857143,0.47619009017944336,
191571.42857142858,0.47942009568214417,
191714.2857142857,0.48265010118484497,
191952.38095238095,0.4858801066875458,
192000.0,,348.0
192311.11111111112,0.48870009183883667,
192488.88888888888,0.49152010679244995,
192733.33333333334,0.49434012174606323,
192955.55555555556,0.4971601366996765,
193000.0,,307.0
193244.44444444444,0.49972012639045715,
193488.88888888888,0.5022801160812378,
193711.11111111112,0.5048401355743408,
193955.55555555556,0.5074001550674438,
194000.0,,281.0
194204.54545454544,0.5092401504516602,
194386.36363636365,0.5110801458358765,
194636.36363636365,0.5129201412200928,
194954.54545454544,0.5147601366043091,
195000.0,,209.0
195307.6923076923,0.5164101123809814,
195576.92307692306,0.5180600881576538,
