step,beta,cost
61158.0,,0.0
61440.05128205128,0.0,
61593.89743589744,0.0,
61850.307692307695,0.0,
62106.717948717946,0.0,
62158.0,,0.0
62450.68292682927,0.0,
62621.41463414634,0.0,
62840.92682926829,0.0,
63109.21951219512,0.0,
63158.0,,0.0
63467.52380952381,0.0,
63681.80952380953,0.0,
63872.28571428572,0.0,
64110.380952380954,0.0,
64158.0,,0.0
64377.51219512195,0.0,
64670.19512195122,0.0,
64889.70731707317,0.0,
65109.21951219512,0.0,
65158.0,,0.0
65469.11111111111,0.0,
65713.55555555556,0.0,
65846.88888888889,0.0,
66113.55555555556,0.0,
66158.0,,0.0
66398.0,0.0,
66618.0,0.0,
66878.0,0.0,
67118.0,0.0,
67158.0,,0.0
67380.22222222222,0.0,
67669.11111111111,0.0,
67891.33333333333,0.0,
68113.55555555556,0.0,
68158.0,,0.0
68413.81395348837,0.0,
68623.11627906977,0.0,
68878.93023255814,0.0,
69111.48837209302,0.0,
69158.0,,0.0
69455.87234042553,0.0,
69668.63829787234,0.0,
69923.9574468085,0.0,
70115.44680851063,0.0,
70158.0,,0.0
70447.47368421052,0.0,
70684.31578947368,0.0,
70921.15789473684,0.0,
71105.36842105263,0.0,
71158.0,,0.0
71349.48936170213,0.0,
71498.4255319149,0.0,
71775.02127659574,0.0,
72115.44680851063,0.0,
72158.0,,0.0
72449.66666666667,0.0,
72699.66666666667,0.0,
72908.0,0.0,
73116.33333333333,0.0,
73158.0,,0.0
73344.04651162791,0.0,
73576.6046511628,0.0,
73832.41860465116,0.0,
74111.48837209302,0.0,
74158.0,,0.0
74375.39130434782,0.0,
74636.26086956522,0.0,
74940.60869565218,0.0,
75114.52173913043,0.0,
75158.0,,0.0
75348.47619047618,0.0,
75610.38095238095,0.0,
75824.66666666667,0.0,
76110.38095238095,0.0,
76158.0,,0.0
76348.47619047618,0.0,
76610.38095238095,0.0,
76824.66666666667,0.0,
77110.38095238095,0.0,
77158.0,,0.0
77440.60869565218,0.0,
77614.52173913043,0.0,
77897.13043478261,0.0,
78114.52173913043,0.0,
78158.0,,0.0
78419.90476190476,0.0,
78562.76190476191,0.0,
78848.47619047618,0.0,
79110.38095238095,0.0,
79158.0,,0.0
79440.05128205128,0.0,
79670.82051282052,0.0,
79850.30769230769,0.0,
80106.71794871795,0.0,
80158.0,,0.0
80476.18181818182,0.0,
80680.72727272728,0.0,
80862.54545454546,0.0,
81112.54545454546,0.0,
81158.0,,0.0
81482.32432432432,0.0,
81671.51351351352,0.0,
81887.72972972973,0.0,
82103.94594594595,0.0,
82158.0,,0.0
82430.72727272728,0.0,
82635.27272727272,0.0,
82771.63636363637,0.0,
83112.54545454546,0.0,
83158.0,,0.0
83413.81395348837,0.0,
83669.62790697675,0.0,
83902.18604651163,0.0,
84111.48837209302,0.0,
84158.0,,0.0
84452.11764705883,0.0,
84687.41176470589,0.0,
84922.70588235294,0.0,
85118.7843137255,0.0,
85158.0,,0.0
85460.32558139534,0.0,
85739.3953488372,0.0,
85948.69767441861,0.0,
86111.48837209302,0.0,
86158.0,,0.0
86443.71428571429,0.0,
86610.38095238095,0.0,
86872.28571428571,0.0,
87110.38095238095,0.0,
87158.0,,0.0
87498.0,0.0,
87698.0,0.0,
87918.0,0.0,
88118.0,0.0,
88158.0,,0.0
88449.66666666667,0.0,
88637.16666666667,0.0,
88949.66666666667,0.0,
89116.33333333333,0.0,
89158.0,,0.0
89413.31914893616,0.0,
89562.25531914894,0.0,
89838.85106382979,0.0,
90115.44680851063,0.0,
90158.0,,0.0
90450.68292682926,0.0,
90718.9756097561,0.0,
90914.09756097561,0.0,
91109.21951219512,0.0,
91158.0,,0.0
91467.52380952382,0.0,
91705.61904761905,0.0,
91896.09523809524,0.0,
92110.38095238095,0.0,
92158.0,,0.0
92429.18644067796,0.0,
92700.37288135593,0.0,
92886.81355932204,0.0,
93124.10169491525,0.0,
93158.0,,0.0
93408.0,0.0,
93708.0,0.0,
93933.0,0.0,
94108.0,0.0,
94158.0,,0.0
94383.0,0.0,
94758.0,0.0,
94958.0,0.0,
95108.0,0.0,
95158.0,,0.0
95465.69230769231,0.0,
95619.53846153847,0.0,
95824.66666666667,0.0,
96106.71794871795,0.0,
96158.0,,0.0
96380.22222222222,0.0,
96602.44444444444,0.0,
96891.33333333333,0.0,
97113.55555555556,0.0,
97158.0,,0.0
97408.0,0.0,
97683.0,0.0,
97858.0,0.0,
98108.0,0.0,
98158.0,,0.0
98315.8947368421,0.0,
98579.05263157895,0.0,
98815.8947368421,0.0,
99105.36842105263,0.0,
99158.0,,0.0
99413.81395348837,0.0,
99646.37209302325,0.0,
99902.18604651163,0.0,
100111.48837209302,0.0,
100158.0,,0.0
100358.0,0.0,
100533.0,0.0,
100883.0,0.0,
101108.0,0.0,
101158.0,,0.0
101352.44444444444,0.0,
101741.33333333333,0.0,
101935.77777777778,0.0,
102102.44444444444,0.0,
102158.0,,0.0
102491.33333333333,0.0,
102685.77777777778,0.0,
102935.77777777778,0.0,
103102.44444444444,0.0,
103158.0,,0.0
103476.18181818182,0.0,
103703.45454545454,0.0,
103908.0,0.0,
104112.54545454546,0.0,
104158.0,,0.0
104339.81818181818,0.0,
104544.36363636363,0.0,
104862.54545454546,0.0,
105112.54545454546,0.0,
105158.0,,0.0
105508.0,0.0,
105758.0,0.0,
105883.0,0.0,
106108.0,0.0,
106158.0,,0.0
106484.5306122449,0.0,
106647.79591836735,0.0,
106892.69387755102,0.0,
107117.1836734694,0.0,
107158.0,,0.0
107548.24390243902,0.0,
107694.58536585367,0.0,
107889.70731707317,0.0,
108109.21951219512,0.0,
108158.0,,0.0
108491.33333333333,0.0,
108678.83333333333,0.0,
108928.83333333333,0.0,
109116.33333333333,0.0,
109158.0,,0.0
109413.31914893616,0.0,
109732.46808510639,0.0,
109923.9574468085,0.0,
110115.44680851063,0.0,
110158.0,,0.0
110484.08695652174,0.0,
110636.26086956522,0.0,
110831.91304347826,0.0,
111114.52173913043,0.0,
111158.0,,0.0
111464.12244897959,0.0,
111668.20408163265,0.0,
111851.87755102041,0.0,
112117.1836734694,0.0,
112158.0,,0.0
112418.0,0.0,
112658.0,0.0,
112858.0,0.0,
113118.0,0.0,
113158.0,,0.0
113362.54545454546,0.0,
113567.09090909091,0.0,
113817.09090909091,0.0,
114112.54545454546,0.0,
114158.0,,0.0
114491.33333333333,0.0,
114658.0,0.0,
114919.90476190476,0.0,
115110.38095238095,0.0,
115158.0,,0.0
115413.81395348837,0.0,
115599.86046511628,0.0,
115762.6511627907,0.0,
116111.48837209302,0.0,
116158.0,,0.0
116438.70175438597,0.0,
116666.77192982456,0.0,
116894.84210526316,0.0,
117122.91228070176,0.0,
117158.0,,0.0
117453.45454545454,0.0,
117612.54545454546,0.0,
117794.36363636363,0.0,
118112.54545454546,0.0,
118158.0,,0.0
118483.0,0.0,
118708.0,0.0,
118983.0,0.0,
119108.0,0.0,
119158.0,,0.0
119465.69230769231,0.0,
119658.0,0.0,
119831.07692307692,0.0,
120119.53846153847,0.0,
120158.0,,0.0
120430.72727272728,0.0,
120635.27272727272,0.0,
120885.27272727272,0.0,
121112.54545454546,0.0,
121158.0,,0.0
121433.86206896552,0.0,
121658.0,0.0,
121899.37931034483,0.0,
122123.5172413793,0.0,
122158.0,,0.0
122396.09523809524,0.0,
122705.61904761905,0.0,
122872.28571428571,0.0,
123110.38095238095,0.0,
123158.0,,0.0
123385.27272727272,0.0,
123589.81818181818,0.0,
123862.54545454546,0.0,
124112.54545454546,0.0,
124158.0,,0.0
124402.89795918367,0.0,
124647.79591836735,0.0,
124831.4693877551,0.0,
125117.1836734694,0.0,
125158.0,,0.0
125339.81818181818,0.0,
125680.72727272728,0.0,
125930.72727272728,0.0,
126112.54545454546,0.0,
126158.0,,0.0
126283.0,0.0,
126583.0,0.0,
126808.0,0.0,
127108.0,0.0,
127158.0,,0.0
127530.54901960785,0.0,
127667.80392156863,0.0,
127903.09803921569,0.0,
128118.7843137255,0.0,
128158.0,,0.0
128426.29268292683,0.0,
128670.19512195123,0.0,
128865.31707317074,0.0,
129109.21951219512,0.0,
129158.0,,0.0
129505.82608695653,0.0,
129679.73913043478,0.0,
129875.39130434782,0.0,
130114.52173913043,0.0,
130158.0,,0.0
130476.18181818182,0.0,
130680.72727272728,0.0,
130930.72727272728,0.0,
131112.54545454544,0.0,
131158.0,,0.0
131471.72549019608,0.0,
131648.19607843139,0.0,
131903.0980392157,0.0,
132118.78431372548,0.0,
132158.0,,0.0
132424.66666666666,0.0,
132669.11111111112,0.0,
132846.88888888888,0.0,
133113.55555555556,0.0,
133158.0,,0.0
133408.0,0.0,
133678.83333333334,0.0,
133928.83333333334,0.0,
134116.33333333334,0.0,
134158.0,,0.0
134358.0,0.0,
134618.0,0.0,
134878.0,0.0,
135118.0,0.0,
135158.0,,0.0
135367.3023255814,0.0,
135669.62790697673,0.0,
135878.93023255814,0.0,
136111.48837209304,0.0,
136158.0,,0.0
136443.7142857143,0.0,
136658.0,0.0,
136896.09523809524,0.0,
137110.38095238095,0.0,
137158.0,,0.0
137460.32558139536,0.0,
137716.13953488372,0.0,
137995.2093023256,0.0,
138111.48837209304,0.0,
138158.0,,0.0
138463.55555555556,0.0,
138658.0,0.0,
138880.22222222222,0.0,
139102.44444444444,0.0,
139158.0,,0.0
139446.88888888888,0.0,
139691.33333333334,0.0,
139913.55555555556,0.0,
140113.55555555556,0.0,
140158.0,,0.0
140321.63636363635,0.0,
140594.36363636365,0.0,
140848.9090909091,0.0,
141121.63636363635,0.0,
141158.0,,0.0
141498.4255319149,0.0,
141626.085106383,0.0,
141817.5744680851,0.0,
142115.44680851063,0.0,
142158.0,,0.0
142553.3488372093,0.0,
142646.37209302327,0.0,
142878.93023255814,0.0,
143111.48837209304,0.0,
143158.0,,0.0
143378.0,0.0,
143678.0,0.0,
143938.0,0.0,
144118.0,0.0,
144158.0,,0.0
144388.76923076922,0.0,
144696.46153846153,0.0,
144901.58974358975,0.0,
145106.71794871794,0.0,
145158.0,,0.0
145401.9024390244,0.0,
145621.41463414635,0.0,
145865.31707317074,0.0,
146109.21951219512,0.0,
146158.0,,0.0
146533.0,0.0,
146708.0,0.0,
146933.0,0.0,
147108.0,0.0,
147158.0,,0.0
147483.0,0.0,
147708.0,0.0,
147933.0,0.0,
148108.0,0.0,
148158.0,,0.0
148515.14285714287,0.0,
148753.2380952381,0.0,
148967.52380952382,0.0,
149110.38095238095,0.0,
149158.0,,0.0
149446.88888888888,0.0,
149691.33333333334,0.0,
149891.33333333334,0.0,
150113.55555555556,0.0,
150158.0,,0.0
150380.22222222222,0.0,
150646.88888888888,0.0,
150913.55555555556,0.0,
151113.55555555556,0.0,
151158.0,,0.0
151446.88888888888,0.0,
151669.11111111112,0.0,
151913.55555555556,0.0,
152113.55555555556,0.0,
152158.0,,0.0
152475.07317073172,0.0,
152597.0243902439,0.0,
152840.92682926828,0.0,
153109.21951219512,0.0,
153158.0,,0.0
153453.45454545456,0.0,
153680.72727272726,0.0,
153930.72727272726,0.0,
154112.54545454544,0.0,
154158.0,,0.0
154447.47368421053,0.0,
154684.31578947368,0.0,
154842.2105263158,0.0,
155105.36842105264,0.0,
155158.0,,0.0
155484.5306122449,0.0,
155749.83673469388,0.0,
155994.73469387754,0.0,
156117.18367346938,0.0,
156158.0,,0.0
156421.15789473685,0.0,
156684.31578947368,0.0,
156947.47368421053,0.0,
157105.36842105264,0.0,
157158.0,,0.0
157536.37837837837,0.0,
157779.62162162163,0.0,
157914.75675675675,0.0,
158103.94594594595,0.0,
158158.0,,0.0
158519.11111111112,0.0,
158658.0,0.0,
158908.0,0.0,
159102.44444444444,0.0,
159158.0,,0.0
159427.23076923078,0.0,
159677.23076923078,0.0,
159869.53846153847,0.0,
160119.53846153847,0.0,
160158.0,,0.0
160515.14285714287,0.0,
160634.19047619047,0.0,
160872.2857142857,0.0,
161110.38095238095,0.0,
161158.0,,0.0
161413.31914893616,0.0,
161647.36170212767,0.0,
161796.29787234042,0.0,
162115.44680851063,0.0,
162158.0,,0.0
162533.0,0.0,
162678.83333333334,0.0,
162908.0,0.0,
163116.33333333334,0.0,
163158.0,,0.0
163437.06976744186,0.0,
163716.13953488372,0.0,
163925.44186046513,0.0,
164111.48837209304,0.0,
164158.0,,0.0
164380.22222222222,0.0,
164580.22222222222,0.0,
164824.66666666666,0.0,
165113.55555555556,0.0,
165158.0,,0.0
165348.47619047618,0.0,
165586.57142857142,0.0,
165872.2857142857,0.0,
166110.38095238095,0.0,
166158.0,,0.0
166413.81395348837,0.0,
166599.86046511628,0.0,
166832.41860465117,0.0,
167111.48837209304,0.0,
167158.0,,0.0
167378.0,0.0,
167638.0,0.0,
167898.0,0.0,
168118.0,0.0,
168158.0,,0.0
168341.67346938775,0.0,
168545.75510204083,0.0,
168872.2857142857,0.0,
169117.18367346938,0.0,
169158.0,,0.0
169467.52380952382,0.0,
169610.38095238095,0.0,
169896.09523809524,0.0,
170110.38095238095,0.0,
170158.0,,0.0
170413.81395348837,0.0,
170623.11627906977,0.0,
170878.93023255814,0.0,
171111.48837209304,0.0,
171158.0,,0.0
171458.0,0.0,
171633.0,0.0,
171808.0,0.0,
172108.0,0.0,
172158.0,,0.0
172368.52631578947,0.0,
172658.0,0.0,
172894.84210526315,0.0,
173105.36842105264,0.0,
173158.0,,0.0
173452.11764705883,0.0,
173648.19607843139,0.0,
173844.27450980392,0.0,
174118.78431372548,0.0,
174158.0,,0.0
174438.0,0.0,
174618.0,0.0,
174778.0,0.0,
175118.0,0.0,
175158.0,,0.0
175413.81395348837,0.0,
175623.11627906977,0.0,
175878.93023255814,0.0,
176111.48837209304,0.0,
176158.0,,0.0
176378.0,0.0,
176638.0,0.0,
176858.0,0.0,
177118.0,0.0,
177158.0,,0.0
177437.06976744186,0.0,
177553.3488372093,0.0,
177878.93023255814,0.0,
178111.48837209304,0.0,
178158.0,,0.0
178397.13043478262,0.0,
178592.78260869565,0.0,
178853.65217391305,0.0,
179114.52173913043,0.0,
179158.0,,0.0
179368.52631578947,0.0,
179526.42105263157,0.0,
179815.8947368421,0.0,
180105.36842105264,0.0,
180158.0,,0.0
180333.0,0.0,
180533.0,0.0,
180758.0,0.0,
181108.0,0.0,
181158.0,,0.0
181484.08695652173,0.0,
181701.47826086957,0.0,
181853.65217391305,0.0,
182114.52173913043,0.0,
182158.0,,0.0
182426.29268292684,0.0,
182621.41463414635,0.0,
182865.31707317074,0.0,
183109.21951219512,0.0,
183158.0,,0.0
183402.44444444444,0.0,
183669.11111111112,0.0,
183913.55555555556,0.0,
184113.55555555556,0.0,
184158.0,,0.0
184362.54545454544,0.0,
184658.0,0.0,
184862.54545454544,0.0,
185112.54545454544,0.0,
185158.0,,0.0
185443.7142857143,0.0,
185586.57142857142,0.0,
185843.7142857143,0.0,
186100.85714285713,0.0,
186158.0,,0.0
186508.0,0.0,
186658.0,0.0,
186883.0,0.0,
187108.0,0.0,
187158.0,,0.0
187498.0,0.0,
187818.0,0.0,
187958.0,0.0,
188118.0,0.0,
188158.0,,0.0
188449.66666666666,0.0,
188720.5,0.0,
188949.66666666666,0.0,
189116.33333333334,0.0,
189158.0,,0.0
189470.5,0.0,
189741.33333333334,0.0,
189949.66666666666,0.0,
190116.33333333334,0.0,
190158.0,,0.0
190434.59574468085,0.0,
190711.1914893617,0.0,
190923.95744680852,0.0,
191115.44680851063,0.0,
191158.0,,0.0
191484.5306122449,0.0,
191688.61224489796,0.0,
191851.8775510204,0.0,
192117.18367346938,0.0,
192158.0,,0.0
192491.33333333334,0.0,
192681.80952380953,0.0,
192824.66666666666,0.0,
193110.38095238095,0.0,
193158.0,,0.0
193465.6923076923,0.0,
193696.46153846153,0.0,
193901.58974358975,0.0,
194106.71794871794,0.0,
194158.0,,0.0
194440.60869565216,0.0,
194614.52173913043,0.0,
194875.39130434784,0.0,
195114.52173913043,0.0,
195158.0,,0.0
195362.54545454544,0.0,
195612.54545454544,0.0,
195839.81818181818,0.0,
196112.54545454544,0.0,
196158.0,,0.0
196358.0,0.0,
196535.77777777778,0.0,
196824.66666666666,0.0,
197113.55555555556,0.0,
197158.0,,0.0
197331.91304347827,0.0,
197592.78260869565,0.0,
197853.65217391305,0.0,
198114.52173913043,0.0,
198158.0,,0.0
198372.2857142857,0.0,
198729.42857142858,0.0,
198943.7142857143,0.0,
199110.38095238095,0.0,
199158.0,,0.0
199388.76923076922,0.0,
199581.07692307694,0.0,
199792.61538461538,0.0,
200119.53846153847,0.0,
200158.0,,0.0
200368.52631578947,0.0,
200579.05263157896,0.0,
200763.26315789475,0.0,
201105.36842105264,0.0,
201158.0,,0.0
201446.88888888888,0.0,
201735.77777777778,0.0,
201913.55555555556,0.0,
202113.55555555556,0.0,
202158.0,,0.0
202422.15094339623,0.0,
202591.96226415093,0.0,
202818.37735849057,0.0,
203120.2641509434,0.0,
203158.0,,0.0
203377.51219512196,0.0,
203548.24390243902,0.0,
203816.53658536586,0.0,
204109.21951219512,0.0,
204158.0,,0.0
204363.12820512822,0.0,
204619.53846153847,0.0,
204824.66666666666,0.0,
205106.71794871794,0.0,
205158.0,,0.0
205414.41025641025,0.0,
205619.53846153847,0.0,
205952.87179487178,0.0,
206106.71794871794,0.0,
206158.0,,0.0
206478.0,0.0,
206718.0,0.0,
206918.0,0.0,
207118.0,0.0,
207158.0,,0.0
207443.7142857143,0.0,
207729.42857142858,0.0,
207896.09523809524,0.0,
208110.38095238095,0.0,
208158.0,,0.0
208498.0,0.0,
208678.0,0.0,
208858.0,0.0,
209118.0,0.0,
209158.0,,0.0
209366.33333333334,0.0,
209616.33333333334,0.0,
209887.16666666666,0.0,
210116.33333333334,0.0,
210158.0,,0.0
210401.24324324325,0.0,
210698.54054054053,0.0,
210941.7837837838,0.0,
211103.94594594595,0.0,
211158.0,,0.0
211452.11764705883,0.0,
211608.98039215687,0.0,
211883.49019607843,0.0,
212118.78431372548,0.0,
212158.0,,0.0
212397.13043478262,0.0,
212658.0,0.0,
212962.34782608695,0.0,
213114.52173913043,0.0,
213158.0,,0.0
213530.09302325582,0.0,
213739.39534883722,0.0,
213948.6976744186,0.0,
214111.48837209304,0.0,
214158.0,,0.0
214339.81818181818,0.0,
214582.24242424243,0.0,
214824.66666666666,0.0,
215097.39393939395,0.0,
215158.0,,0.0
215337.4871794872,0.0,
215593.89743589744,0.0,
215850.3076923077,0.0,
216106.71794871794,0.0,
216158.0,,0.0
216424.66666666666,0.0,
216624.66666666666,0.0,
216869.11111111112,0.0,
217113.55555555556,0.0,
217158.0,,0.0
217375.39130434784,0.0,
217636.26086956522,0.0,
217831.91304347827,0.0,
218114.52173913043,0.0,
218158.0,,0.0
218367.3023255814,0.0,
218646.37209302327,0.0,
218902.18604651163,0.0,
219111.48837209304,0.0,
219158.0,,0.0
219484.08695652173,0.0,
219744.95652173914,0.0,
219918.86956521738,0.0,
220114.52173913043,0.0,
220158.0,,0.0
220447.47368421053,0.0,
220684.31578947368,0.0,
220894.84210526315,0.0,
221105.36842105264,0.0,
221158.0,,0.0
221455.87234042553,0.0,
221626.085106383,0.0,
221923.95744680852,0.0,
222115.44680851063,0.0,
222158.0,,0.0
222449.66666666666,0.0,
222678.83333333334,0.0,
222928.83333333334,0.0,
223116.33333333334,0.0,
223158.0,,0.0
223382.48979591837,0.0,
223647.79591836734,0.0,
223994.73469387754,0.0,
224117.18367346938,0.0,
224158.0,,0.0
224476.18181818182,0.0,
224726.18181818182,0.0,
224885.27272727274,0.0,
225112.54545454544,0.0,
225158.0,,0.0
225437.06976744186,0.0,
225692.88372093023,0.0,
225855.67441860464,0.0,
226111.48837209304,0.0,
226158.0,,0.0
