step,cost
48.0,0.0
144.0,0.0
170.0,0.0
243.0,0.0
622.0,0.0
996.0,15.0
1996.0,0.0
2153.0,3.0
2429.0,1.0
2488.0,0.0
2512.0,0.0
2543.0,0.0
2598.0,0.0
2635.0,0.0
2915.0,12.0
3915.0,2.0
4915.0,2.0
5256.0,0.0
6256.0,0.0
7256.0,0.0
7316.0,0.0
8316.0,0.0
9316.0,0.0
10316.0,0.0
10887.0,0.0
11740.0,5.0
12740.0,0.0
13213.0,0.0
14213.0,2.0
15213.0,0.0
16213.0,0.0
17193.0,0.0
18193.0,0.0
19193.0,0.0
19664.0,0.0
20664.0,4.0
21664.0,0.0
22664.0,0.0
23664.0,0.0
24664.0,0.0
25664.0,0.0
26664.0,0.0
27664.0,0.0
28664.0,0.0
29664.0,0.0
30664.0,0.0
31664.0,0.0
32664.0,0.0
33664.0,0.0
34664.0,0.0
35664.0,0.0
36664.0,0.0
37664.0,0.0
38664.0,0.0
39664.0,0.0
40664.0,0.0
41664.0,0.0
42664.0,0.0
43664.0,0.0
44664.0,0.0
45664.0,0.0
46664.0,0.0
47664.0,0.0
48664.0,0.0
49664.0,0.0
50664.0,0.0
51664.0,0.0
52664.0,0.0
53664.0,0.0
54664.0,0.0
55664.0,0.0
56664.0,0.0
57664.0,0.0
58664.0,0.0
59664.0,0.0
60664.0,0.0
61664.0,0.0
62664.0,0.0
63664.0,0.0
64664.0,0.0
65664.0,0.0
66664.0,0.0
67664.0,0.0
68664.0,0.0
69664.0,0.0
70664.0,0.0
71664.0,0.0
72664.0,0.0
73664.0,0.0
74664.0,0.0
75664.0,0.0
76664.0,0.0
77664.0,0.0
78664.0,0.0
79664.0,0.0
80664.0,0.0
81664.0,0.0
82664.0,0.0
83664.0,0.0
84664.0,0.0
85664.0,0.0
86664.0,0.0
87664.0,0.0
88664.0,0.0
89664.0,0.0
90664.0,0.0
91664.0,0.0
92664.0,0.0
93664.0,0.0
94664.0,0.0
95664.0,0.0
96664.0,0.0
97664.0,0.0
98664.0,0.0
99664.0,0.0
100664.0,0.0
101664.0,0.0
102664.0,0.0
103664.0,0.0
104664.0,0.0
105664.0,0.0
106664.0,0.0
107664.0,0.0
108664.0,0.0
109664.0,0.0
110664.0,0.0
111664.0,0.0
112664.0,0.0
113664.0,0.0
114664.0,0.0
115664.0,0.0
116664.0,0.0
117664.0,0.0
118664.0,0.0
119664.0,0.0
120664.0,0.0
121664.0,0.0
122664.0,0.0
123664.0,0.0
124664.0,0.0
125664.0,0.0
126664.0,0.0
127664.0,0.0
128664.0,0.0
