step,cost
10000.0,0.6
20000.0,0.08333333333333333
30000.0,0.10526315789473684
40000.0,1.6153846153846154
50000.0,0.21052631578947367
60000.0,0.9375
70000.0,0.7368421052631579
80000.0,1.0666666666666667
90000.0,0.75
100000.0,0.10526315789473684
110000.0,1.1304347826086956
120000.0,0.058823529411764705
130000.0,0.45454545454545453
140000.0,0.375
150000.0,0.16666666666666666
160000.0,0.23529411764705882
170000.0,0.21052631578947367
180000.0,0.9411764705882353
190000.0,0.5217391304347826
200000.0,0.375
210000.0,0.625
220000.0,0.7083333333333334
230000.0,0.2
240000.0,0.8888888888888888
250000.0,0.5263157894736842
260000.0,0.35714285714285715
270000.0,1.2
280000.0,0.35
290000.0,0.42857142857142855
300000.0,0.6153846153846154
310000.0,0.3333333333333333
320000.0,0.5625
330000.0,0.6153846153846154
340000.0,0.6842105263157895
350000.0,0.3181818181818182
360000.0,0.17647058823529413
370000.0,0.3333333333333333
380000.0,0.2857142857142857
390000.0,1.1875
400000.0,0.058823529411764705
410000.0,0.8181818181818182
420000.0,1.9090909090909092
430000.0,0.35
440000.0,0.42857142857142855
450000.0,0.7142857142857143
460000.0,1.0
470000.0,0.5882352941176471
480000.0,0.5
490000.0,0.4666666666666667
500000.0,0.3125
510000.0,0.7272727272727273
520000.0,0.4666666666666667
530000.0,0.6923076923076923
540000.0,0.8666666666666667
550000.0,0.2777777777777778
560000.0,0.1875
570000.0,1.1333333333333333
580000.0,1.619047619047619
590000.0,0.21428571428571427
600000.0,0.25
610000.0,0.5
620000.0,0.4
630000.0,1.1666666666666667
640000.0,0.0
650000.0,0.15384615384615385
660000.0,0.14285714285714285
670000.0,0.35294117647058826
680000.0,0.13333333333333333
690000.0,1.4
700000.0,0.4375
710000.0,1.4666666666666666
720000.0,0.5
730000.0,0.8888888888888888
740000.0,0.2857142857142857
750000.0,0.8
760000.0,0.07142857142857142
770000.0,0.21428571428571427
780000.0,0.45454545454545453
790000.0,0.9230769230769231
800000.0,0.2727272727272727
810000.0,0.6666666666666666
820000.0,1.4375
830000.0,1.2857142857142858
840000.0,0.4375
850000.0,0.5
860000.0,0.6111111111111112
870000.0,0.058823529411764705
880000.0,0.4375
890000.0,0.7333333333333333
900000.0,0.18181818181818182
910000.0,0.058823529411764705
920000.0,0.4375
930000.0,0.5454545454545454
940000.0,0.26666666666666666
950000.0,0.4117647058823529
960000.0,1.5
970000.0,1.0
980000.0,0.46153846153846156
990000.0,0.4117647058823529
1000000.0,0.3333333333333333
1010000.0,0.3333333333333333
1020000.0,0.35714285714285715
1030000.0,1.8
1040000.0,0.0
1050000.0,0.13333333333333333
1060000.0,0.11764705882352941
1070000.0,0.5454545454545454
1080000.0,1.4615384615384615
1090000.0,0.25
1100000.0,0.8181818181818182
1110000.0,1.3846153846153846
1120000.0,0.2727272727272727
1130000.0,0.07692307692307693
1140000.0,0.4117647058823529
1150000.0,0.13333333333333333
1160000.0,0.7692307692307693
1170000.0,0.2222222222222222
1180000.0,0.36363636363636365
1190000.0,0.3076923076923077
1200000.0,0.26666666666666666
1210000.0,0.36363636363636365
1220000.0,1.0
1230000.0,0.42857142857142855
1240000.0,1.0769230769230769
1250000.0,0.46153846153846156
1260000.0,0.14285714285714285
1270000.0,0.5384615384615384
1280000.0,0.5
1290000.0,0.8125
1300000.0,0.5384615384615384
1310000.0,0.9285714285714286
1320000.0,1.1428571428571428
1330000.0,0.4
1340000.0,0.8
1350000.0,0.6875
1360000.0,0.6923076923076923
1370000.0,0.4
1380000.0,0.75
1390000.0,0.5384615384615384
1400000.0,0.3333333333333333
1410000.0,0.7272727272727273
1420000.0,0.26666666666666666
1430000.0,0.38461538461538464
1440000.0,1.0
1450000.0,0.2857142857142857
1460000.0,1.5384615384615385
1470000.0,0.07142857142857142
1480000.0,1.0769230769230769
1490000.0,0.23076923076923078
1500000.0,1.1538461538461537
1510000.0,0.5294117647058824
1520000.0,1.2727272727272727
1530000.0,0.5
1540000.0,0.0
1550000.0,0.38461538461538464
1560000.0,0.6153846153846154
1570000.0,0.25
1580000.0,0.5454545454545454
1590000.0,0.2857142857142857
1600000.0,0.6428571428571429
1610000.0,0.6363636363636364
1620000.0,1.2307692307692308
1630000.0,0.4666666666666667
1640000.0,1.5
1650000.0,0.2857142857142857
1660000.0,0.6363636363636364
1670000.0,0.38461538461538464
1680000.0,0.6923076923076923
1690000.0,0.21428571428571427
1700000.0,0.0
1710000.0,0.9285714285714286
1720000.0,0.4166666666666667
1730000.0,0.5384615384615384
1740000.0,1.5454545454545454
1750000.0,0.35714285714285715
1760000.0,0.3333333333333333
1770000.0,0.5
1780000.0,0.26666666666666666
1790000.0,0.38461538461538464
1800000.0,0.6923076923076923
1810000.0,0.375
1820000.0,0.7272727272727273
1830000.0,0.35714285714285715
1840000.0,0.6428571428571429
1850000.0,1.1818181818181819
1860000.0,0.8
1870000.0,0.23076923076923078
1880000.0,0.3333333333333333
1890000.0,0.4166666666666667
1900000.0,0.06666666666666667
1910000.0,1.2307692307692308
1920000.0,0.0
1930000.0,0.26666666666666666
1940000.0,0.5714285714285714
1950000.0,0.4166666666666667
1960000.0,1.5454545454545454
1970000.0,0.38461538461538464
1980000.0,0.18181818181818182
1990000.0,0.07692307692307693
2000000.0,0.09090909090909091
2010000.0,0.7857142857142857
2020000.0,0.7857142857142857
2030000.0,0.21428571428571427
2040000.0,1.6153846153846154
2050000.0,0.7
2060000.0,0.125
2070000.0,1.7272727272727273
2080000.0,0.6
2090000.0,0.2727272727272727
2100000.0,1.1538461538461537
2110000.0,0.08333333333333333
2120000.0,0.26666666666666666
2130000.0,0.08333333333333333
2140000.0,0.6923076923076923
2150000.0,0.8
2160000.0,0.6923076923076923
2170000.0,0.7857142857142857
2180000.0,0.4
2190000.0,0.5833333333333334
2200000.0,0.9166666666666666
2210000.0,0.2
2220000.0,0.6363636363636364
2230000.0,1.1538461538461537
2240000.0,0.5714285714285714
2250000.0,0.45454545454545453
2260000.0,0.4166666666666667
2270000.0,0.3333333333333333
2280000.0,0.6666666666666666
2290000.0,0.75
2300000.0,0.7333333333333333
2310000.0,1.3333333333333333
2320000.0,0.08333333333333333
2330000.0,0.5384615384615384
2340000.0,0.6363636363636364
2350000.0,0.5454545454545454
2360000.0,2.0
2370000.0,0.25
2380000.0,0.5
2390000.0,0.9166666666666666
2400000.0,0.9230769230769231
2410000.0,0.5454545454545454
2420000.0,1.25
2430000.0,0.13333333333333333
2440000.0,0.4
2450000.0,0.07692307692307693
2460000.0,0.1
2470000.0,1.1818181818181819
2480000.0,0.6923076923076923
2490000.0,0.09090909090909091
2500000.0,0.17647058823529413
2510000.0,0.25
2520000.0,0.4166666666666667
2530000.0,0.5833333333333334
2540000.0,0.5384615384615384
2550000.0,0.23076923076923078
2560000.0,0.2857142857142857
2570000.0,0.2727272727272727
2580000.0,0.45454545454545453
2590000.0,1.0
2600000.0,0.1
2610000.0,0.5384615384615384
2620000.0,0.2857142857142857
2630000.0,0.6153846153846154
2640000.0,1.4545454545454546
2650000.0,1.6363636363636365
2660000.0,0.7
2670000.0,2.090909090909091
2680000.0,1.1
2690000.0,0.08333333333333333
2700000.0,0.2727272727272727
2710000.0,1.9285714285714286
2720000.0,0.5
2730000.0,0.375
2740000.0,0.9090909090909091
2750000.0,0.9230769230769231
2760000.0,0.7272727272727273
2770000.0,1.0
2780000.0,0.18181818181818182
2790000.0,0.0
2800000.0,0.6
2810000.0,0.26666666666666666
2820000.0,0.3
2830000.0,0.4166666666666667
2840000.0,0.5454545454545454
2850000.0,0.9090909090909091
2860000.0,0.8571428571428571
2870000.0,0.5
2880000.0,0.7272727272727273
2890000.0,0.8333333333333334
2900000.0,0.14285714285714285
2910000.0,1.3333333333333333
2920000.0,1.1818181818181819
2930000.0,1.0
2940000.0,0.5833333333333334
2950000.0,0.1
2960000.0,1.0909090909090908
2970000.0,0.8461538461538461
2980000.0,0.5833333333333334
2990000.0,0.9230769230769231
3000000.0,0.5384615384615384
3010000.0,1.0833333333333333
3020000.0,1.3
3030000.0,0.38461538461538464
3040000.0,0.36363636363636365
3050000.0,1.2142857142857142
3060000.0,1.2
3070000.0,0.35714285714285715
3080000.0,0.25
3090000.0,1.1818181818181819
3100000.0,0.5454545454545454
3110000.0,0.6428571428571429
3120000.0,0.45454545454545453
3130000.0,0.18181818181818182
3140000.0,0.3
3150000.0,0.2857142857142857
3160000.0,0.75
3170000.0,0.8
3180000.0,0.6666666666666666
3190000.0,0.2857142857142857
3200000.0,1.0
3210000.0,0.36363636363636365
3220000.0,1.5833333333333333
3230000.0,0.7272727272727273
3240000.0,0.07692307692307693
3250000.0,0.6666666666666666
3260000.0,0.18181818181818182
3270000.0,0.5
3280000.0,0.16666666666666666
3290000.0,0.8333333333333334
3300000.0,1.0
3310000.0,0.2727272727272727
3320000.0,2.0
3330000.0,1.0666666666666667
3340000.0,2.4166666666666665
3350000.0,0.5833333333333334
3360000.0,0.4166666666666667
3370000.0,0.45454545454545453
3380000.0,0.9285714285714286
3390000.0,0.1
3400000.0,1.0
3410000.0,0.6666666666666666
3420000.0,0.7692307692307693
3430000.0,1.2
3440000.0,0.4
3450000.0,1.0833333333333333
3460000.0,0.6428571428571429
3470000.0,0.5
3480000.0,2.1818181818181817
3490000.0,1.3
3500000.0,0.0
3510000.0,0.3076923076923077
3520000.0,0.6923076923076923
3530000.0,0.6923076923076923
3540000.0,0.5454545454545454
3550000.0,1.8461538461538463
3560000.0,1.0833333333333333
3570000.0,0.6363636363636364
3580000.0,0.9
3590000.0,1.2727272727272727
3600000.0,0.4166666666666667
3610000.0,0.9166666666666666
3620000.0,0.9
3630000.0,2.3
3640000.0,0.375
3650000.0,0.5
3660000.0,0.4166666666666667
3670000.0,0.6363636363636364
3680000.0,1.2727272727272727
3690000.0,0.42857142857142855
3700000.0,0.23076923076923078
3710000.0,1.6153846153846154
3720000.0,3.230769230769231
3730000.0,0.2
3740000.0,1.2142857142857142
3750000.0,0.8181818181818182
3760000.0,0.9230769230769231
3770000.0,1.3636363636363635
3780000.0,0.8
3790000.0,0.42857142857142855
3800000.0,0.5454545454545454
3810000.0,1.2
3820000.0,2.5
3830000.0,2.076923076923077
3840000.0,1.2727272727272727
3850000.0,1.2
3860000.0,1.8181818181818181
3870000.0,3.0
3880000.0,0.9090909090909091
3890000.0,1.6363636363636365
3900000.0,0.7272727272727273
3910000.0,0.25
3920000.0,0.7272727272727273
3930000.0,0.36363636363636365
3940000.0,1.6363636363636365
3950000.0,1.2727272727272727
3960000.0,1.5
3970000.0,1.0909090909090908
3980000.0,2.0
3990000.0,0.5833333333333334
4000000.0,0.5454545454545454
4010000.0,2.7
4020000.0,1.1
4030000.0,2.0
4040000.0,1.9090909090909092
4050000.0,0.7272727272727273
4060000.0,0.9090909090909091
4070000.0,0.7
4080000.0,1.0
4090000.0,1.6666666666666667
4100000.0,1.2727272727272727
4110000.0,1.0909090909090908
4120000.0,3.1666666666666665
4130000.0,0.7272727272727273
